CaseMasterID,CrimeNo,CrimeRegisteredDate,PoliceStationID,CrimeMajorHeadID,GravityOffenceID,latitude,longitude,BriefFacts
90799,KSP/SYN/0090799,2025-03-26,94,13,2,12.965405,77.5945,Synthetic missing persons incident recorded for scale validation.
90800,KSP/SYN/0090800,2025-08-06,91,11,3,12.988402,77.609177,Synthetic land disputes incident recorded for scale validation.
90801,KSP/SYN/0090801,2023-07-23,76,2,3,12.840364,77.650951,Synthetic property theft incident recorded for scale validation.
90802,KSP/SYN/0090802,2022-06-13,61,11,3,12.836459,77.687091,Synthetic land disputes incident recorded for scale validation.
90803,KSP/SYN/0090803,2024-12-25,56,3,3,12.923177,77.662973,Synthetic vehicle theft incident recorded for scale validation.
90804,KSP/SYN/0090804,2023-01-09,70,3,3,12.982825,77.586992,Synthetic vehicle theft incident recorded for scale validation.
90805,KSP/SYN/0090805,2023-11-16,64,11,3,12.903185,77.656527,Synthetic land disputes incident recorded for scale validation.
90806,KSP/SYN/0090806,2024-12-27,78,1,4,13.002748,77.6047,Synthetic cyber crime incident recorded for scale validation.
90807,KSP/SYN/0090807,2022-10-28,37,8,3,12.982271,77.739091,Synthetic fraud & cheating incident recorded for scale validation.
90808,KSP/SYN/0090808,2022-12-31,40,10,2,12.970185,77.603613,Synthetic eve teasing incident recorded for scale validation.
90809,KSP/SYN/0090809,2026-05-10,69,13,2,12.919513,77.642101,Synthetic missing persons incident recorded for scale validation.
90810,KSP/SYN/0090810,2025-04-12,31,4,4,12.943636,77.669732,Synthetic assault & violence incident recorded for scale validation.
90811,KSP/SYN/0090811,2026-01-23,28,8,3,12.978664,77.739737,Synthetic fraud & cheating incident recorded for scale validation.
90812,KSP/SYN/0090812,2024-02-11,84,13,2,12.919475,77.628227,Synthetic missing persons incident recorded for scale validation.
90813,KSP/SYN/0090813,2026-06-08,11,3,3,12.959591,77.648827,Synthetic vehicle theft incident recorded for scale validation.
90814,KSP/SYN/0090814,2024-08-18,97,13,2,12.899472,77.609799,Synthetic missing persons incident recorded for scale validation.
90815,KSP/SYN/0090815,2025-04-11,81,15,5,12.907819,77.661645,Synthetic child offences incident recorded for scale validation.
90816,KSP/SYN/0090816,2024-05-11,83,2,3,12.994473,77.574445,Synthetic property theft incident recorded for scale validation.
90817,KSP/SYN/0090817,2023-09-18,77,5,5,12.978133,77.571279,Synthetic narcotics incident recorded for scale validation.
90818,KSP/SYN/0090818,2022-09-28,17,4,4,12.976714,77.736227,Synthetic assault & violence incident recorded for scale validation.
90819,KSP/SYN/0090819,2023-01-24,90,10,2,13.018651,77.619225,Synthetic eve teasing incident recorded for scale validation.
90820,KSP/SYN/0090820,2022-01-31,21,11,3,12.988145,77.726955,Synthetic land disputes incident recorded for scale validation.
90821,KSP/SYN/0090821,2024-05-23,48,13,2,12.973968,77.570916,Synthetic missing persons incident recorded for scale validation.
90822,KSP/SYN/0090822,2023-04-21,90,9,2,12.952824,77.60059,Synthetic unlawful assembly incident recorded for scale validation.
90823,KSP/SYN/0090823,2023-10-29,44,10,2,12.968951,77.642812,Synthetic eve teasing incident recorded for scale validation.
90824,KSP/SYN/0090824,2022-07-30,97,13,2,12.948662,77.596693,Synthetic missing persons incident recorded for scale validation.
90825,KSP/SYN/0090825,2022-11-24,96,9,2,13.019475,77.567972,Synthetic unlawful assembly incident recorded for scale validation.
90826,KSP/SYN/0090826,2022-04-20,89,1,4,12.828566,77.678821,Synthetic cyber crime incident recorded for scale validation.
90827,KSP/SYN/0090827,2023-11-13,3,8,3,12.966088,77.75,Synthetic fraud & cheating incident recorded for scale validation.
90828,KSP/SYN/0090828,2022-06-21,40,6,5,12.969503,77.636243,Synthetic murder incident recorded for scale validation.
90829,KSP/SYN/0090829,2025-04-21,8,13,2,13.004855,77.552265,Synthetic missing persons incident recorded for scale validation.
90830,KSP/SYN/0090830,2025-09-12,40,3,3,12.976241,77.607332,Synthetic vehicle theft incident recorded for scale validation.
90831,KSP/SYN/0090831,2022-09-17,60,14,3,12.970143,77.605271,Synthetic domestic violence incident recorded for scale validation.
90832,KSP/SYN/0090832,2025-07-27,22,11,3,13.01752,77.538878,Synthetic land disputes incident recorded for scale validation.
90833,KSP/SYN/0090833,2023-04-23,25,9,2,12.965099,77.663415,Synthetic unlawful assembly incident recorded for scale validation.
90834,KSP/SYN/0090834,2022-09-28,60,9,2,12.983088,77.595361,Synthetic unlawful assembly incident recorded for scale validation.
90835,KSP/SYN/0090835,2025-07-31,95,7,5,12.980079,77.584297,Synthetic robbery & dacoity incident recorded for scale validation.
90836,KSP/SYN/0090836,2023-09-11,18,8,3,12.976837,77.585383,Synthetic fraud & cheating incident recorded for scale validation.
90837,KSP/SYN/0090837,2025-12-13,4,11,3,12.950313,77.743528,Synthetic land disputes incident recorded for scale validation.
90838,KSP/SYN/0090838,2025-08-09,50,6,5,12.999081,77.585365,Synthetic murder incident recorded for scale validation.
90839,KSP/SYN/0090839,2026-05-22,10,10,2,12.911252,77.659473,Synthetic eve teasing incident recorded for scale validation.
90840,KSP/SYN/0090840,2023-03-11,20,13,2,12.971635,77.600999,Synthetic missing persons incident recorded for scale validation.
90841,KSP/SYN/0090841,2023-05-13,15,14,3,13.009226,77.588822,Synthetic domestic violence incident recorded for scale validation.
90842,KSP/SYN/0090842,2023-11-28,54,8,3,12.968979,77.600317,Synthetic fraud & cheating incident recorded for scale validation.
90843,KSP/SYN/0090843,2025-06-11,66,4,4,12.908583,77.651651,Synthetic assault & violence incident recorded for scale validation.
90844,KSP/SYN/0090844,2025-07-18,18,10,2,12.817594,77.664853,Synthetic eve teasing incident recorded for scale validation.
90845,KSP/SYN/0090845,2024-04-11,63,15,5,12.837416,77.663412,Synthetic child offences incident recorded for scale validation.
90846,KSP/SYN/0090846,2024-01-30,84,5,5,12.965544,77.588915,Synthetic narcotics incident recorded for scale validation.
90847,KSP/SYN/0090847,2025-03-24,90,13,2,12.918342,77.629502,Synthetic missing persons incident recorded for scale validation.
90848,KSP/SYN/0090848,2022-03-05,48,13,2,12.923727,77.638289,Synthetic missing persons incident recorded for scale validation.
90849,KSP/SYN/0090849,2025-11-28,42,11,3,12.959472,77.643948,Synthetic land disputes incident recorded for scale validation.
90850,KSP/SYN/0090850,2025-09-11,93,15,5,12.950595,77.75,Synthetic child offences incident recorded for scale validation.
90851,KSP/SYN/0090851,2025-10-11,50,9,2,12.954456,77.631147,Synthetic unlawful assembly incident recorded for scale validation.
90852,KSP/SYN/0090852,2022-01-09,65,1,4,13.028385,77.635337,Synthetic cyber crime incident recorded for scale validation.
90853,KSP/SYN/0090853,2024-01-09,98,7,5,12.990397,77.616195,Synthetic robbery & dacoity incident recorded for scale validation.
90854,KSP/SYN/0090854,2024-12-29,96,5,5,13.010168,77.546181,Synthetic narcotics incident recorded for scale validation.
90855,KSP/SYN/0090855,2025-07-06,80,10,2,12.97927,77.596568,Synthetic eve teasing incident recorded for scale validation.
90856,KSP/SYN/0090856,2022-12-11,48,8,3,12.917726,77.626659,Synthetic fraud & cheating incident recorded for scale validation.
90857,KSP/SYN/0090857,2022-11-09,51,4,4,12.959681,77.600208,Synthetic assault & violence incident recorded for scale validation.
90858,KSP/SYN/0090858,2025-12-03,78,14,3,13.01745,77.567918,Synthetic domestic violence incident recorded for scale validation.
90859,KSP/SYN/0090859,2023-04-02,39,13,2,12.989059,77.612243,Synthetic missing persons incident recorded for scale validation.
90860,KSP/SYN/0090860,2022-07-16,100,2,3,12.995156,77.600193,Synthetic property theft incident recorded for scale validation.
90861,KSP/SYN/0090861,2025-06-04,28,1,4,13.020613,77.593537,Synthetic cyber crime incident recorded for scale validation.
90862,KSP/SYN/0090862,2025-06-13,92,10,2,13.037193,77.559583,Synthetic eve teasing incident recorded for scale validation.
90863,KSP/SYN/0090863,2025-06-13,9,6,5,12.951689,77.570924,Synthetic murder incident recorded for scale validation.
90864,KSP/SYN/0090864,2022-08-31,78,10,2,13.001277,77.562583,Synthetic eve teasing incident recorded for scale validation.
90865,KSP/SYN/0090865,2025-09-09,19,3,3,12.972376,77.588108,Synthetic vehicle theft incident recorded for scale validation.
90866,KSP/SYN/0090866,2026-06-01,2,9,2,12.959791,77.635306,Synthetic unlawful assembly incident recorded for scale validation.
90867,KSP/SYN/0090867,2025-10-09,27,6,5,13.001032,77.577801,Synthetic murder incident recorded for scale validation.
90868,KSP/SYN/0090868,2022-01-30,26,6,5,12.910918,77.637635,Synthetic murder incident recorded for scale validation.
90869,KSP/SYN/0090869,2023-08-18,71,3,3,12.950971,77.749008,Synthetic vehicle theft incident recorded for scale validation.
90870,KSP/SYN/0090870,2024-10-24,88,4,4,13.00387,77.595181,Synthetic assault & violence incident recorded for scale validation.
90871,KSP/SYN/0090871,2024-02-10,77,7,5,12.903989,77.652981,Synthetic robbery & dacoity incident recorded for scale validation.
90872,KSP/SYN/0090872,2026-01-08,31,14,3,13.01971,77.534638,Synthetic domestic violence incident recorded for scale validation.
90873,KSP/SYN/0090873,2026-01-30,93,11,3,12.969873,77.745287,Synthetic land disputes incident recorded for scale validation.
90874,KSP/SYN/0090874,2026-03-10,44,10,2,12.968899,77.62606,Synthetic eve teasing incident recorded for scale validation.
90875,KSP/SYN/0090875,2022-03-12,22,2,3,12.93643,77.585183,Synthetic property theft incident recorded for scale validation.
90876,KSP/SYN/0090876,2024-09-10,82,6,5,12.922528,77.61946,Synthetic murder incident recorded for scale validation.
90877,KSP/SYN/0090877,2025-10-22,23,3,3,12.843841,77.696627,Synthetic vehicle theft incident recorded for scale validation.
90878,KSP/SYN/0090878,2025-09-12,23,9,2,12.911778,77.652899,Synthetic unlawful assembly incident recorded for scale validation.
90879,KSP/SYN/0090879,2025-10-30,17,7,5,13.011381,77.588905,Synthetic robbery & dacoity incident recorded for scale validation.
90880,KSP/SYN/0090880,2026-05-18,91,9,2,13.023149,77.526009,Synthetic unlawful assembly incident recorded for scale validation.
90881,KSP/SYN/0090881,2024-02-24,63,11,3,12.909928,77.657196,Synthetic land disputes incident recorded for scale validation.
90882,KSP/SYN/0090882,2022-02-01,51,1,4,12.942766,77.620076,Synthetic cyber crime incident recorded for scale validation.
90883,KSP/SYN/0090883,2023-09-23,34,9,2,12.966809,77.730962,Synthetic unlawful assembly incident recorded for scale validation.
90884,KSP/SYN/0090884,2023-05-07,63,8,3,12.987213,77.596634,Synthetic fraud & cheating incident recorded for scale validation.
90885,KSP/SYN/0090885,2022-10-01,1,7,5,13.005038,77.566091,Synthetic robbery & dacoity incident recorded for scale validation.
90886,KSP/SYN/0090886,2026-06-06,12,7,5,13.019976,77.599849,Synthetic robbery & dacoity incident recorded for scale validation.
90887,KSP/SYN/0090887,2026-05-08,70,13,2,12.962941,77.727306,Synthetic missing persons incident recorded for scale validation.
90888,KSP/SYN/0090888,2024-11-11,80,1,4,12.99743,77.588316,Synthetic cyber crime incident recorded for scale validation.
90889,KSP/SYN/0090889,2025-04-17,26,12,4,12.98234,77.636106,Synthetic communal offences incident recorded for scale validation.
90890,KSP/SYN/0090890,2026-05-08,29,1,4,13.008186,77.552584,Synthetic cyber crime incident recorded for scale validation.
90891,KSP/SYN/0090891,2023-08-10,72,11,3,13.005079,77.540716,Synthetic land disputes incident recorded for scale validation.
90892,KSP/SYN/0090892,2023-09-15,80,13,2,12.978113,77.623666,Synthetic missing persons incident recorded for scale validation.
90893,KSP/SYN/0090893,2025-12-12,10,11,3,12.982779,77.75,Synthetic land disputes incident recorded for scale validation.
90894,KSP/SYN/0090894,2025-08-08,51,10,2,12.97444,77.586331,Synthetic eve teasing incident recorded for scale validation.
90895,KSP/SYN/0090895,2023-05-21,55,10,2,12.943281,77.6392,Synthetic eve teasing incident recorded for scale validation.
90896,KSP/SYN/0090896,2022-01-26,64,1,4,12.974223,77.582873,Synthetic cyber crime incident recorded for scale validation.
90897,KSP/SYN/0090897,2025-06-10,46,10,2,12.915382,77.673581,Synthetic eve teasing incident recorded for scale validation.
90898,KSP/SYN/0090898,2025-07-18,10,11,3,12.826315,77.663786,Synthetic land disputes incident recorded for scale validation.
90899,KSP/SYN/0090899,2026-03-12,59,8,3,12.92415,77.60448,Synthetic fraud & cheating incident recorded for scale validation.
90900,KSP/SYN/0090900,2024-01-17,96,14,3,12.86414,77.682853,Synthetic domestic violence incident recorded for scale validation.
90901,KSP/SYN/0090901,2022-04-02,50,12,4,12.978515,77.588402,Synthetic communal offences incident recorded for scale validation.
90902,KSP/SYN/0090902,2026-05-25,53,10,2,13.047791,77.551798,Synthetic eve teasing incident recorded for scale validation.
90903,KSP/SYN/0090903,2026-02-27,46,3,3,13.011019,77.61275,Synthetic vehicle theft incident recorded for scale validation.
90904,KSP/SYN/0090904,2022-11-06,48,4,4,12.837258,77.695615,Synthetic assault & violence incident recorded for scale validation.
90905,KSP/SYN/0090905,2022-03-04,27,5,5,12.825461,77.684762,Synthetic narcotics incident recorded for scale validation.
90906,KSP/SYN/0090906,2023-09-13,71,14,3,12.831641,77.664997,Synthetic domestic violence incident recorded for scale validation.
90907,KSP/SYN/0090907,2024-02-19,38,10,2,12.930059,77.601019,Synthetic eve teasing incident recorded for scale validation.
90908,KSP/SYN/0090908,2022-03-30,56,14,3,12.975181,77.642236,Synthetic domestic violence incident recorded for scale validation.
90909,KSP/SYN/0090909,2025-12-08,55,12,4,12.994945,77.617697,Synthetic communal offences incident recorded for scale validation.
90910,KSP/SYN/0090910,2023-03-24,45,2,3,13.002838,77.545712,Synthetic property theft incident recorded for scale validation.
90911,KSP/SYN/0090911,2022-11-09,8,13,2,12.97756,77.608562,Synthetic missing persons incident recorded for scale validation.
90912,KSP/SYN/0090912,2025-05-05,60,9,2,12.942107,77.627097,Synthetic unlawful assembly incident recorded for scale validation.
90913,KSP/SYN/0090913,2025-12-29,97,4,4,12.950609,77.627705,Synthetic assault & violence incident recorded for scale validation.
90914,KSP/SYN/0090914,2023-03-05,8,14,3,12.930479,77.651652,Synthetic domestic violence incident recorded for scale validation.
90915,KSP/SYN/0090915,2022-01-22,34,2,3,13.015845,77.537743,Synthetic property theft incident recorded for scale validation.
90916,KSP/SYN/0090916,2024-10-31,15,4,4,12.935052,77.75,Synthetic assault & violence incident recorded for scale validation.
90917,KSP/SYN/0090917,2022-08-12,78,14,3,12.911061,77.622246,Synthetic domestic violence incident recorded for scale validation.
90918,KSP/SYN/0090918,2022-03-24,22,2,3,13.027091,77.631924,Synthetic property theft incident recorded for scale validation.
90919,KSP/SYN/0090919,2022-03-06,36,12,4,12.988223,77.626043,Synthetic communal offences incident recorded for scale validation.
90920,KSP/SYN/0090920,2023-01-05,46,14,3,13.02529,77.551261,Synthetic domestic violence incident recorded for scale validation.
90921,KSP/SYN/0090921,2024-10-22,73,6,5,12.830759,77.678482,Synthetic murder incident recorded for scale validation.
90922,KSP/SYN/0090922,2025-07-20,3,10,2,12.840116,77.672992,Synthetic eve teasing incident recorded for scale validation.
90923,KSP/SYN/0090923,2025-04-14,29,2,3,12.948626,77.614647,Synthetic property theft incident recorded for scale validation.
90924,KSP/SYN/0090924,2022-09-09,91,8,3,12.987908,77.603013,Synthetic fraud & cheating incident recorded for scale validation.
90925,KSP/SYN/0090925,2025-10-21,72,9,2,13.023379,77.606157,Synthetic unlawful assembly incident recorded for scale validation.
90926,KSP/SYN/0090926,2023-12-10,91,13,2,12.971324,77.59544,Synthetic missing persons incident recorded for scale validation.
