target_month,station_id,district_id,month_number,lag_1,lag_2,lag_3,lag_12,rolling_3,rolling_6,target_next_month
2024-05-01,141,7,4,7,11,13,4,10.333,8.833,5
2024-06-01,141,7,5,4,7,11,10,7.333,8.0,8
2024-07-01,141,7,6,5,4,7,5,5.333,7.667,9
2024-08-01,141,7,7,8,5,4,7,5.667,8.0,7
2024-09-01,141,7,8,9,8,5,8,7.333,7.333,7
2024-10-01,141,7,9,7,9,8,3,8.0,6.667,5
2024-11-01,141,7,10,7,7,9,9,7.667,6.667,3
2024-12-01,141,7,11,5,7,7,7,6.333,6.833,8
2025-01-01,141,7,12,3,5,7,6,5.0,6.5,11
2025-02-01,141,7,1,8,3,5,13,5.333,6.5,7
2025-03-01,141,7,2,11,8,3,11,7.333,6.833,8
2025-04-01,141,7,3,7,11,8,7,8.667,6.833,8
2025-05-01,141,7,4,8,7,11,4,8.667,7.0,5
2025-06-01,141,7,5,8,8,7,5,7.667,7.5,8
2025-07-01,141,7,6,5,8,8,8,7.0,7.833,8
2025-08-01,141,7,7,8,5,8,9,7.0,7.833,6
2025-09-01,141,7,8,8,8,5,7,7.0,7.333,7
2025-10-01,141,7,9,6,8,8,7,7.333,7.167,5
2025-11-01,141,7,10,7,6,8,5,7.0,7.0,7
2025-12-01,141,7,11,5,7,6,3,6.0,6.5,6
2023-02-01,142,7,1,8,4,5,7,5.667,6.167,2
2023-03-01,142,7,2,10,8,4,9,7.333,6.667,3
2023-04-01,142,7,3,2,10,8,5,6.667,5.667,10
2023-05-01,142,7,4,3,2,10,6,5.0,5.333,3
2023-06-01,142,7,5,10,3,2,9,5.0,6.167,7
2023-07-01,142,7,6,3,10,3,6,5.333,6.0,8
2023-08-01,142,7,7,7,3,10,7,6.667,5.833,11
2023-09-01,142,7,8,8,7,3,8,6.0,5.5,10
2023-10-01,142,7,9,11,8,7,5,8.667,7.0,8
2023-11-01,142,7,10,10,11,8,5,9.667,8.167,4
2023-12-01,142,7,11,8,10,11,4,9.667,7.833,10
2024-01-01,142,7,12,4,8,10,8,7.333,8.0,8
2024-02-01,142,7,1,10,4,8,10,7.333,8.5,5
2024-03-01,142,7,2,8,10,4,2,7.333,8.5,11
2024-04-01,142,7,3,5,8,10,3,7.667,7.5,5
2024-05-01,142,7,4,11,5,8,10,8.0,7.667,8
2024-06-01,142,7,5,5,11,5,3,7.0,7.167,6
2024-07-01,142,7,6,8,5,11,7,8.0,7.833,10
2024-08-01,142,7,7,6,8,5,8,6.333,7.167,8
2024-09-01,142,7,8,10,6,8,11,8.0,7.5,8
2024-10-01,142,7,9,8,10,6,10,8.0,8.0,2
2024-11-01,142,7,10,8,8,10,8,8.667,7.5,12
2024-12-01,142,7,11,2,8,8,4,6.0,7.0,5
2025-01-01,142,7,12,12,2,8,10,7.333,7.667,8
2025-02-01,142,7,1,5,12,2,8,6.333,7.5,9
2025-03-01,142,7,2,8,5,12,5,8.333,7.167,5
2025-04-01,142,7,3,9,8,5,11,7.333,7.333,5
2025-05-01,142,7,4,5,9,8,5,7.333,6.833,9
2025-06-01,142,7,5,5,5,9,8,6.333,7.333,2
2025-07-01,142,7,6,9,5,5,6,6.333,6.833,4
2025-08-01,142,7,7,2,9,5,10,5.333,6.333,7
2025-09-01,142,7,8,4,2,9,8,5.0,5.667,6
2025-10-01,142,7,9,7,4,2,8,4.333,5.333,5
2025-11-01,142,7,10,6,7,4,2,5.667,5.5,10
2025-12-01,142,7,11,5,6,7,12,6.0,5.5,6
2023-02-01,143,7,1,7,8,5,7,6.667,7.5,7
2023-03-01,143,7,2,3,7,8,7,6.0,6.167,7
2023-04-01,143,7,3,7,3,7,4,5.667,6.167,3
2023-05-01,143,7,4,7,7,3,7,5.667,6.167,7
2023-06-01,143,7,5,3,7,7,9,5.667,5.833,2
2023-07-01,143,7,6,7,3,7,3,5.667,5.667,9
2023-08-01,143,7,7,2,7,3,11,4.0,4.833,11
2023-09-01,143,7,8,9,2,7,7,6.0,5.833,4
2023-10-01,143,7,9,11,9,2,7,7.333,6.5,12
2023-11-01,143,7,10,4,11,9,5,8.0,6.0,7
2023-12-01,143,7,11,12,4,11,8,9.0,7.5,8
2024-01-01,143,7,12,7,12,4,7,7.667,7.5,10
2024-02-01,143,7,1,8,7,12,3,9.0,8.5,7
2024-03-01,143,7,2,10,8,7,7,8.333,8.667,9
2024-04-01,143,7,3,7,10,8,7,8.333,8.0,7
2024-05-01,143,7,4,9,7,10,3,8.667,8.833,1
2024-06-01,143,7,5,7,9,7,7,7.667,8.0,9
2024-07-01,143,7,6,1,7,9,2,5.667,7.0,13
2024-08-01,143,7,7,9,1,7,9,5.667,7.167,11
2024-09-01,143,7,8,13,9,1,11,7.667,7.667,5
2024-10-01,143,7,9,11,13,9,4,11.0,8.333,7
2024-11-01,143,7,10,5,11,13,12,9.667,7.667,8
2024-12-01,143,7,11,7,5,11,7,7.667,7.667,8
2025-01-01,143,7,12,8,7,5,8,6.667,8.833,4
2025-02-01,143,7,1,8,8,7,10,7.667,8.667,6
2025-03-01,143,7,2,4,8,8,7,6.667,7.167,5
2025-04-01,143,7,3,6,4,8,9,6.0,6.333,9
2025-05-01,143,7,4,5,6,4,7,5.0,6.333,3
2025-06-01,143,7,5,9,5,6,1,6.667,6.667,6
2025-07-01,143,7,6,3,9,5,9,5.667,5.833,5
2025-08-01,143,7,7,6,3,9,13,6.0,5.5,7
2025-09-01,143,7,8,5,6,3,11,4.667,5.667,5
2025-10-01,143,7,9,7,5,6,5,6.0,5.833,5
2025-11-01,143,7,10,5,7,5,7,5.667,5.833,1
2025-12-01,143,7,11,5,5,7,8,5.667,5.167,5
2023-02-01,144,7,1,2,8,5,10,5.0,6.167,11
2023-03-01,144,7,2,12,2,8,5,7.333,6.667,14
2023-04-01,144,7,3,11,12,2,4,8.333,7.333,4
2023-05-01,144,7,4,14,11,12,8,12.333,8.667,7
2023-06-01,144,7,5,4,14,11,5,9.667,8.5,11
2023-07-01,144,7,6,7,4,14,6,8.333,8.333,1
2023-08-01,144,7,7,11,7,4,9,7.333,9.833,15
2023-09-01,144,7,8,1,11,7,7,6.333,8.0,9
2023-10-01,144,7,9,15,1,11,6,9.0,8.667,9
2023-11-01,144,7,10,9,15,1,5,8.333,7.833,9
2023-12-01,144,7,11,9,9,15,8,11.0,8.667,11
2024-01-01,144,7,12,9,9,9,2,9.0,9.0,8
2024-02-01,144,7,1,11,9,9,12,9.667,9.0,7
2024-03-01,144,7,2,8,11,9,11,9.333,10.167,3
2024-04-01,144,7,3,7,8,11,14,8.667,8.833,8
2024-05-01,144,7,4,3,7,8,4,6.0,7.833,3
2024-06-01,144,7,5,8,3,7,7,6.0,7.667,8
2024-07-01,144,7,6,3,8,3,11,4.667,6.667,3
2024-08-01,144,7,7,8,3,8,1,6.333,6.167,5
2024-09-01,144,7,8,3,8,3,15,4.667,5.333,9
2024-10-01,144,7,9,5,3,8,9,5.333,5.0,7
2024-11-01,144,7,10,9,5,3,9,5.667,6.0,7
2024-12-01,144,7,11,7,9,5,9,7.0,5.833,9
2025-01-01,144,7,12,7,7,9,11,7.667,6.5,4
2025-02-01,144,7,1,9,7,7,8,7.667,6.667,4
2025-03-01,144,7,2,4,9,7,7,6.667,6.833,6
2025-04-01,144,7,3,4,4,9,3,5.667,6.667,5
2025-05-01,144,7,4,6,4,4,8,4.667,6.167,11
2025-06-01,144,7,5,5,6,4,3,5.0,5.833,10
2025-07-01,144,7,6,11,5,6,8,7.333,6.5,5
2025-08-01,144,7,7,10,11,5,3,8.667,6.667,7
2025-09-01,144,7,8,5,10,11,5,8.667,6.833,7
2025-10-01,144,7,9,7,5,10,9,7.333,7.333,9
2025-11-01,144,7,10,7,7,5,7,6.333,7.5,8
2025-12-01,144,7,11,9,7,7,7,7.667,8.167,4
2023-02-01,145,7,1,7,7,6,8,6.667,8.167,2
2023-03-01,145,7,2,8,7,7,4,7.333,8.333,7
2023-04-01,145,7,3,2,8,7,12,5.667,6.833,8
2023-05-01,145,7,4,7,2,8,4,5.667,6.167,10
2023-06-01,145,7,5,8,7,2,4,5.667,6.5,9
2023-07-01,145,7,6,10,8,7,8,8.333,7.0,7
2023-08-01,145,7,7,9,10,8,7,9.0,7.333,6
2023-09-01,145,7,8,7,9,10,11,8.667,7.167,7
2023-10-01,145,7,9,6,7,9,11,7.333,7.833,12
2023-11-01,145,7,10,7,6,7,6,6.667,7.833,8
2023-12-01,145,7,11,12,7,6,7,8.333,8.5,5
2024-01-01,145,7,12,8,12,7,7,9.0,8.167,8
2024-02-01,145,7,1,5,8,12,8,8.333,7.5,14
2024-03-01,145,7,2,8,5,8,2,7.0,7.667,10
2024-04-01,145,7,3,14,8,5,7,9.0,9.0,4
2024-05-01,145,7,4,10,14,8,8,10.667,9.5,7
2024-06-01,145,7,5,4,10,14,10,9.333,8.167,6
2024-07-01,145,7,6,7,4,10,9,7.0,8.0,9
2024-08-01,145,7,7,6,7,4,7,5.667,8.167,5
2024-09-01,145,7,8,9,6,7,6,7.333,8.333,6
2024-10-01,145,7,9,5,9,6,7,6.667,6.833,8
2024-11-01,145,7,10,6,5,9,12,6.667,6.167,8
2024-12-01,145,7,11,8,6,5,8,6.333,6.833,5
2025-01-01,145,7,12,8,8,6,5,7.333,7.0,7
2025-02-01,145,7,1,5,8,8,8,7.0,6.833,5
2025-03-01,145,7,2,7,5,8,14,6.667,6.5,7
2025-04-01,145,7,3,5,7,5,10,5.667,6.5,12
2025-05-01,145,7,4,7,5,7,4,6.333,6.667,5
2025-06-01,145,7,5,12,7,5,7,8.0,7.333,9
2025-07-01,145,7,6,5,12,7,6,8.0,6.833,8
2025-08-01,145,7,7,9,5,12,9,8.667,7.5,6
2025-09-01,145,7,8,8,9,5,5,7.333,7.667,6
2025-10-01,145,7,9,6,8,9,6,7.667,7.833,8
2025-11-01,145,7,10,6,6,8,8,6.667,7.667,9
2025-12-01,145,7,11,8,6,6,8,6.667,7.0,6
2023-02-01,146,7,1,6,5,1,7,4.0,6.833,10
2023-03-01,146,7,2,10,6,5,6,7.0,7.0,3
2023-04-01,146,7,3,10,10,6,9,8.667,7.333,11
2023-05-01,146,7,4,3,10,10,5,7.667,5.833,9
2023-06-01,146,7,5,11,3,10,11,8.0,7.5,5
2023-07-01,146,7,6,9,11,3,8,7.667,8.167,6
2023-08-01,146,7,7,5,9,11,9,8.333,8.0,10
2023-09-01,146,7,8,6,5,9,8,6.667,7.333,9
2023-10-01,146,7,9,10,6,5,12,7.0,7.333,6
2023-11-01,146,7,10,9,10,6,1,8.333,8.333,7
2023-12-01,146,7,11,6,9,10,5,8.333,7.5,9
2024-01-01,146,7,12,7,6,9,6,7.333,7.167,4
2024-02-01,146,7,1,9,7,6,10,7.333,7.833,4
2024-03-01,146,7,2,4,9,7,10,6.667,7.5,6
2024-04-01,146,7,3,4,4,9,3,5.667,6.5,10
2024-05-01,146,7,4,6,4,4,11,4.667,6.0,13
2024-06-01,146,7,5,10,6,4,9,6.667,6.667,8
2024-07-01,146,7,6,13,10,6,5,9.667,7.667,9
2024-08-01,146,7,7,8,13,10,6,10.333,7.5,3
2024-09-01,146,7,8,9,8,13,10,10.0,8.333,5
2024-10-01,146,7,9,3,9,8,9,6.667,8.167,7
2024-11-01,146,7,10,5,3,9,6,5.667,8.0,3
2024-12-01,146,7,11,7,5,3,7,5.0,7.5,8
2025-01-01,146,7,12,3,7,5,9,5.0,5.833,6
2025-02-01,146,7,1,8,3,7,4,6.0,5.833,5
2025-03-01,146,7,2,6,8,3,4,5.667,5.333,7
2025-04-01,146,7,3,5,6,8,6,6.333,5.667,7
2025-05-01,146,7,4,7,5,6,10,6.0,6.0,10
2025-06-01,146,7,5,7,7,5,13,6.333,6.0,9
2025-07-01,146,7,6,10,7,7,8,8.0,7.167,9
2025-08-01,146,7,7,9,10,7,9,8.667,7.333,6
2025-09-01,146,7,8,9,9,10,3,9.333,7.833,7
2025-10-01,146,7,9,6,9,9,5,8.0,8.0,4
2025-11-01,146,7,10,7,6,9,7,7.333,8.0,7
2025-12-01,146,7,11,4,7,6,3,5.667,7.5,1
2023-02-01,147,7,1,3,3,7,12,4.333,5.333,9
2023-03-01,147,7,2,6,3,3,8,4.0,5.167,9
2023-04-01,147,7,3,9,6,3,3,6.0,5.667,12
2023-05-01,147,7,4,9,9,6,8,8.0,6.167,8
2023-06-01,147,7,5,12,9,9,4,10.0,7.0,7
2023-07-01,147,7,6,8,12,9,4,9.667,7.833,8
2023-08-01,147,7,7,7,8,12,7,9.0,8.5,5
2023-09-01,147,7,8,8,7,8,6,7.667,8.833,6
2023-10-01,147,7,9,5,8,7,6,6.667,8.167,9
2023-11-01,147,7,10,6,5,8,7,6.333,7.667,7
2023-12-01,147,7,11,9,6,5,3,6.667,7.167,3
2024-01-01,147,7,12,7,9,6,3,7.333,7.0,4
2024-02-01,147,7,1,3,7,9,6,6.333,6.333,11
2024-03-01,147,7,2,4,3,7,9,4.667,5.667,11
2024-04-01,147,7,3,11,4,3,9,6.0,6.667,13
2024-05-01,147,7,4,11,11,4,12,8.667,7.5,9
2024-06-01,147,7,5,13,11,11,8,11.667,8.167,11
2024-07-01,147,7,6,9,13,11,7,11.0,8.5,9
2024-08-01,147,7,7,11,9,13,8,11.0,9.833,6
2024-09-01,147,7,8,9,11,9,5,9.667,10.667,8
2024-10-01,147,7,9,6,9,11,6,8.667,9.833,10
2024-11-01,147,7,10,8,6,9,9,7.667,9.333,10
2024-12-01,147,7,11,10,8,6,7,8.0,8.833,13
2025-01-01,147,7,12,10,10,8,3,9.333,9.0,3
2025-02-01,147,7,1,13,10,10,4,11.0,9.333,2
2025-03-01,147,7,2,3,13,10,11,8.667,8.333,8
2025-04-01,147,7,3,2,3,13,11,6.0,7.667,12
2025-05-01,147,7,4,8,2,3,13,4.333,7.667,4
2025-06-01,147,7,5,12,8,2,9,7.333,8.0,10
2025-07-01,147,7,6,4,12,8,11,8.0,7.0,4
2025-08-01,147,7,7,10,4,12,9,8.667,6.5,5
2025-09-01,147,7,8,4,10,4,6,6.0,6.667,8
2025-10-01,147,7,9,5,4,10,8,6.333,7.167,5
2025-11-01,147,7,10,8,5,4,10,5.667,7.167,8
2025-12-01,147,7,11,5,8,5,10,6.0,6.0,3
2023-02-01,148,7,1,7,4,9,7,6.667,6.167,5
2023-03-01,148,7,2,7,7,4,2,6.0,6.167,8
2023-04-01,148,7,3,5,7,7,9,6.333,6.5,1
2023-05-01,148,7,4,8,5,7,9,6.667,6.667,14
2023-06-01,148,7,5,1,8,5,9,4.667,5.333,10
2023-07-01,148,7,6,14,1,8,6,7.667,7.0,8
2023-08-01,148,7,7,10,14,1,7,8.333,7.5,4
2023-09-01,148,7,8,8,10,14,3,10.667,7.667,3
2023-10-01,148,7,9,4,8,10,7,7.333,7.5,6
2023-11-01,148,7,10,3,4,8,9,5.0,6.667,5
2023-12-01,148,7,11,6,3,4,4,4.333,7.5,3
2024-01-01,148,7,12,5,6,3,7,4.667,6.0,4
2024-02-01,148,7,1,3,5,6,7,4.667,4.833,5
2024-03-01,148,7,2,4,3,5,5,4.0,4.167,9
2024-04-01,148,7,3,5,4,3,8,4.0,4.333,6
2024-05-01,148,7,4,9,5,4,1,6.0,5.333,4
2024-06-01,148,7,5,6,9,5,14,6.667,5.333,8
2024-07-01,148,7,6,4,6,9,10,6.333,5.167,4
2024-08-01,148,7,7,8,4,6,8,6.0,6.0,12
2024-09-01,148,7,8,4,8,4,4,5.333,6.0,4
2024-10-01,148,7,9,12,4,8,3,8.0,7.167,8
2024-11-01,148,7,10,4,12,4,6,6.667,6.333,6
2024-12-01,148,7,11,8,4,12,5,8.0,6.667,7
2025-01-01,148,7,12,6,8,4,3,6.0,7.0,5
2025-02-01,148,7,1,7,6,8,4,7.0,6.833,6
2025-03-01,148,7,2,5,7,6,5,6.0,7.0,6
2025-04-01,148,7,3,6,5,7,9,6.0,6.0,4
2025-05-01,148,7,4,6,6,5,6,5.667,6.333,12
2025-06-01,148,7,5,4,6,6,4,5.333,5.667,2
2025-07-01,148,7,6,12,4,6,8,7.333,6.667,3
2025-08-01,148,7,7,2,12,4,4,6.0,5.833,6
2025-09-01,148,7,8,3,2,12,12,5.667,5.5,11
2025-10-01,148,7,9,6,3,2,4,3.667,5.5,4
2025-11-01,148,7,10,11,6,3,8,6.667,6.333,5
2025-12-01,148,7,11,4,11,6,6,7.0,6.333,3
2023-02-01,149,8,1,12,7,6,9,8.333,7.167,7
2023-03-01,149,8,2,6,12,7,5,8.333,6.833,13
2023-04-01,149,8,3,7,6,12,7,8.333,7.5,6
2023-05-01,149,8,4,13,7,6,6,8.667,8.5,6
2023-06-01,149,8,5,6,13,7,6,8.667,8.5,5
2023-07-01,149,8,6,6,6,13,7,8.333,8.333,7
2023-08-01,149,8,7,5,6,6,8,5.667,7.167,9
2023-09-01,149,8,8,7,5,6,3,6.0,7.333,0
2023-10-01,149,8,9,9,7,5,7,7.0,7.667,7
2023-11-01,149,8,10,0,9,7,6,5.333,5.5,7
2023-12-01,149,8,11,7,0,9,7,5.333,5.667,5
2024-01-01,149,8,12,7,7,0,12,4.667,5.833,9
2024-02-01,149,8,1,5,7,7,6,6.333,5.833,4
2024-03-01,149,8,2,9,5,7,7,7.0,6.167,8
2024-04-01,149,8,3,4,9,5,13,6.0,5.333,6
2024-05-01,149,8,4,8,4,9,6,7.0,6.667,5
2024-06-01,149,8,5,6,8,4,6,6.0,6.5,4
2024-07-01,149,8,6,5,6,8,5,6.333,6.167,8
2024-08-01,149,8,7,4,5,6,7,5.0,6.0,8
2024-09-01,149,8,8,8,4,5,9,5.667,5.833,7
2024-10-01,149,8,9,8,8,4,0,6.667,6.5,9
2024-11-01,149,8,10,7,8,8,7,7.667,6.333,6
2024-12-01,149,8,11,9,7,8,7,8.0,6.833,11
2025-01-01,149,8,12,6,9,7,5,7.333,7.0,7
2025-02-01,149,8,1,11,6,9,9,8.667,8.167,11
2025-03-01,149,8,2,7,11,6,4,8.0,8.0,5
2025-04-01,149,8,3,11,7,11,8,9.667,8.5,6
2025-05-01,149,8,4,5,11,7,6,7.667,8.167,9
2025-06-01,149,8,5,6,5,11,5,7.333,7.667,9
2025-07-01,149,8,6,9,6,5,4,6.667,8.167,9
2025-08-01,149,8,7,9,9,6,8,8.0,7.833,7
2025-09-01,149,8,8,9,9,9,8,9.0,8.167,4
2025-10-01,149,8,9,7,9,9,7,8.333,7.5,4
2025-11-01,149,8,10,4,7,9,9,6.667,7.333,12
2025-12-01,149,8,11,4,4,7,6,5.0,7.0,6
2023-02-01,150,8,1,8,2,4,7,4.667,4.833,3
2023-03-01,150,8,2,9,8,2,4,6.333,5.333,7
2023-04-01,150,8,3,3,9,8,10,6.667,5.333,4
2023-05-01,150,8,4,7,3,9,9,6.333,5.5,6
2023-06-01,150,8,5,4,7,3,11,4.667,5.5,11
2023-07-01,150,8,6,6,4,7,9,5.667,6.167,8
2023-08-01,150,8,7,11,6,4,6,7.0,6.667,3
2023-09-01,150,8,8,8,11,6,3,8.333,6.5,10
2023-10-01,150,8,9,3,8,11,6,7.333,6.5,8
2023-11-01,150,8,10,10,3,8,4,7.0,7.0,10
2023-12-01,150,8,11,8,10,3,2,7.0,7.667,9
2024-01-01,150,8,12,10,8,10,8,9.333,8.333,8
2024-02-01,150,8,1,9,10,8,9,9.0,8.0,5
2024-03-01,150,8,2,8,9,10,3,9.0,8.0,2
2024-04-01,150,8,3,5,8,9,7,7.333,8.333,11
2024-05-01,150,8,4,2,5,8,4,5.0,7.0,9
2024-06-01,150,8,5,11,2,5,6,6.0,7.5,4
2024-07-01,150,8,6,9,11,2,11,7.333,7.333,8
2024-08-01,150,8,7,4,9,11,8,8.0,6.5,14
2024-09-01,150,8,8,8,4,9,3,7.0,6.5,7
2024-10-01,150,8,9,14,8,4,10,8.667,8.0,7
2024-11-01,150,8,10,7,14,8,8,9.667,8.833,9
2024-12-01,150,8,11,7,7,14,10,9.333,8.167,5
2025-01-01,150,8,12,9,7,7,9,7.667,8.167,8
2025-02-01,150,8,1,5,9,7,8,7.0,8.333,11
2025-03-01,150,8,2,8,5,9,5,7.333,8.333,2
2025-04-01,150,8,3,11,8,5,2,8.0,7.833,8
2025-05-01,150,8,4,2,11,8,11,7.0,7.0,11
2025-06-01,150,8,5,8,2,11,9,7.0,7.167,11
2025-07-01,150,8,6,11,8,2,4,7.0,7.5,11
2025-08-01,150,8,7,11,11,8,8,10.0,8.5,10
2025-09-01,150,8,8,11,11,11,14,11.0,9.0,4
2025-10-01,150,8,9,10,11,11,7,10.667,8.833,6
2025-11-01,150,8,10,4,10,11,7,8.333,9.167,7
2025-12-01,150,8,11,6,4,10,9,6.667,8.833,10
2023-02-01,151,8,1,7,7,3,9,5.667,6.167,1
2023-03-01,151,8,2,11,7,7,7,8.333,7.167,3
2023-04-01,151,8,3,1,11,7,7,6.333,6.167,5
2023-05-01,151,8,4,3,1,11,5,5.0,5.333,9
2023-06-01,151,8,5,5,3,1,4,3.0,5.667,13
2023-07-01,151,8,6,9,5,3,5,5.667,6.0,10
2023-08-01,151,8,7,13,9,5,5,9.0,7.0,3
2023-09-01,151,8,8,10,13,9,7,10.667,6.833,3
2023-10-01,151,8,9,3,10,13,8,8.667,7.167,11
2023-11-01,151,8,10,3,3,10,3,5.333,7.167,5
2023-12-01,151,8,11,11,3,3,7,5.667,8.167,5
2024-01-01,151,8,12,5,11,3,7,6.333,7.5,8
2024-02-01,151,8,1,5,5,11,11,7.0,6.167,10
2024-03-01,151,8,2,8,5,5,1,6.0,5.833,7
2024-04-01,151,8,3,10,8,5,3,7.667,7.0,5
2024-05-01,151,8,4,7,10,8,5,8.333,7.667,3
2024-06-01,151,8,5,5,7,10,9,7.333,6.667,5
2024-07-01,151,8,6,3,5,7,13,5.0,6.333,5
2024-08-01,151,8,7,5,3,5,10,4.333,6.333,7
2024-09-01,151,8,8,5,5,3,3,4.333,5.833,6
2024-10-01,151,8,9,7,5,5,3,5.667,5.333,9
2024-11-01,151,8,10,6,7,5,11,6.0,5.167,6
2024-12-01,151,8,11,9,6,7,5,7.333,5.833,2
2025-01-01,151,8,12,6,9,6,5,7.0,6.333,7
2025-02-01,151,8,1,2,6,9,8,5.667,5.833,10
2025-03-01,151,8,2,7,2,6,10,5.0,6.167,7
2025-04-01,151,8,3,10,7,2,7,6.333,6.667,6
2025-05-01,151,8,4,7,10,7,5,8.0,6.833,4
2025-06-01,151,8,5,6,7,10,3,7.667,6.333,7
2025-07-01,151,8,6,4,6,7,5,5.667,6.0,4
2025-08-01,151,8,7,7,4,6,5,5.667,6.833,7
2025-09-01,151,8,8,4,7,4,7,5.0,6.333,10
2025-10-01,151,8,9,7,4,7,6,6.0,5.833,3
2025-11-01,151,8,10,10,7,4,9,7.0,6.333,8
2025-12-01,151,8,11,3,10,7,6,6.667,5.833,3
2023-02-01,152,8,1,2,6,9,7,5.667,6.5,8
2023-03-01,152,8,2,7,2,6,2,5.0,5.833,7
2023-04-01,152,8,3,8,7,2,5,5.667,6.0,7
2023-05-01,152,8,4,7,8,7,9,7.333,6.5,5
2023-06-01,152,8,5,7,7,8,3,7.333,6.167,2
2023-07-01,152,8,6,5,7,7,12,6.333,6.0,5
2023-08-01,152,8,7,2,5,7,11,4.667,6.0,7
2023-09-01,152,8,8,5,2,5,7,4.0,5.667,5
2023-10-01,152,8,9,7,5,2,4,4.667,5.5,8
2023-11-01,152,8,10,5,7,5,9,5.667,5.167,4
2023-12-01,152,8,11,8,5,7,6,6.667,5.333,7
2024-01-01,152,8,12,4,8,5,2,5.667,5.167,7
2024-02-01,152,8,1,7,4,8,7,6.333,6.0,6
2024-03-01,152,8,2,7,7,4,8,6.0,6.333,4
2024-04-01,152,8,3,6,7,7,7,6.667,6.167,5
2024-05-01,152,8,4,4,6,7,7,5.667,6.0,3
2024-06-01,152,8,5,5,4,6,5,5.0,5.5,6
2024-07-01,152,8,6,3,5,4,2,4.0,5.333,6
2024-08-01,152,8,7,6,3,5,5,4.667,5.167,6
2024-09-01,152,8,8,6,6,3,7,5.0,5.0,5
2024-10-01,152,8,9,6,6,6,5,6.0,5.0,15
2024-11-01,152,8,10,5,6,6,8,5.667,5.167,10
2024-12-01,152,8,11,15,5,6,4,8.667,6.833,7
2025-01-01,152,8,12,10,15,5,7,10.0,8.0,8
2025-02-01,152,8,1,7,10,15,7,10.667,8.167,3
2025-03-01,152,8,2,8,7,10,6,8.333,8.5,8
2025-04-01,152,8,3,3,8,7,4,6.0,8.0,5
2025-05-01,152,8,4,8,3,8,5,6.333,8.5,11
2025-06-01,152,8,5,5,8,3,3,5.333,6.833,3
2025-07-01,152,8,6,11,5,8,6,8.0,7.0,6
2025-08-01,152,8,7,3,11,5,6,6.333,6.333,6
2025-09-01,152,8,8,6,3,11,6,6.667,6.0,6
2025-10-01,152,8,9,6,6,3,5,5.0,6.5,6
2025-11-01,152,8,10,6,6,6,15,6.0,6.167,7
2025-12-01,152,8,11,6,6,6,10,6.0,6.333,5
2023-02-01,153,8,1,3,6,9,6,6.0,6.333,5
2023-03-01,153,8,2,4,3,6,6,4.333,5.5,9
2023-04-01,153,8,3,5,4,3,5,4.0,5.333,6
2023-05-01,153,8,4,9,5,4,9,6.0,6.0,6
2023-06-01,153,8,5,6,9,5,6,6.667,5.5,5
2023-07-01,153,8,6,6,6,9,7,7.0,5.5,8
2023-08-01,153,8,7,5,6,6,9,5.667,5.833,9
2023-09-01,153,8,8,8,5,6,6,6.333,6.5,6
2023-10-01,153,8,9,9,8,5,5,7.333,7.167,8
2023-11-01,153,8,10,6,9,8,9,7.667,6.667,7
2023-12-01,153,8,11,8,6,9,6,7.667,7.0,6
2024-01-01,153,8,12,7,8,6,3,7.0,7.167,5
2024-02-01,153,8,1,6,7,8,4,7.0,7.333,5
2024-03-01,153,8,2,5,6,7,5,6.0,6.833,6
2024-04-01,153,8,3,5,5,6,9,5.333,6.167,4
2024-05-01,153,8,4,6,5,5,6,5.333,6.167,8
2024-06-01,153,8,5,4,6,5,6,5.0,5.5,9
2024-07-01,153,8,6,8,4,6,5,6.0,5.667,8
2024-08-01,153,8,7,9,8,4,8,7.0,6.167,6
2024-09-01,153,8,8,8,9,8,9,8.333,6.667,20
2024-10-01,153,8,9,6,8,9,6,7.667,6.833,5
2024-11-01,153,8,10,20,6,8,8,11.333,9.167,9
2024-12-01,153,8,11,5,20,6,7,10.333,9.333,10
2025-01-01,153,8,12,9,5,20,6,11.333,9.5,4
2025-02-01,153,8,1,10,9,5,5,8.0,9.667,3
2025-03-01,153,8,2,4,10,9,5,7.667,9.0,10
2025-04-01,153,8,3,3,4,10,6,5.667,8.5,5
2025-05-01,153,8,4,10,3,4,4,5.667,6.833,10
2025-06-01,153,8,5,5,10,3,8,6.0,6.833,5
2025-07-01,153,8,6,10,5,10,9,8.333,7.0,1
2025-08-01,153,8,7,5,10,5,8,6.667,6.167,9
2025-09-01,153,8,8,1,5,10,6,5.333,5.667,7
2025-10-01,153,8,9,9,1,5,20,5.0,6.667,5
2025-11-01,153,8,10,7,9,1,5,5.667,6.167,7
2025-12-01,153,8,11,5,7,9,9,7.0,6.167,8
2023-02-01,154,8,1,6,4,7,1,5.667,5.667,12
2023-03-01,154,8,2,8,6,4,10,6.0,5.667,2
2023-04-01,154,8,3,12,8,6,7,8.667,7.0,11
2023-05-01,154,8,4,2,12,8,6,7.333,6.5,3
2023-06-01,154,8,5,11,2,12,9,8.333,7.167,6
2023-07-01,154,8,6,3,11,2,7,5.333,7.0,10
2023-08-01,154,8,7,6,3,11,8,6.667,7.0,8
2023-09-01,154,8,8,10,6,3,4,6.333,7.333,4
2023-10-01,154,8,9,8,10,6,5,8.0,6.667,7
