crime_type_id,area_id,time_window_id,language_id,has_case_terms,has_hotspot_terms,has_network_terms,action_class
6,7,5,0,1,0,0,case_search
7,4,3,0,1,0,0,case_search
5,17,1,1,0,1,0,hotspot
3,12,2,0,0,1,0,hotspot
12,1,0,1,1,0,0,case_search
2,9,4,1,0,1,0,hotspot
5,19,3,1,0,0,1,network
12,11,0,0,1,0,0,case_search
3,2,1,1,0,1,0,hotspot
10,18,4,0,0,0,1,network
15,1,0,1,0,1,0,hotspot
11,3,3,1,0,0,1,network
2,8,0,1,0,0,1,network
4,2,1,1,0,1,0,hotspot
11,12,4,0,0,1,0,hotspot
14,10,3,1,0,1,0,hotspot
4,7,4,1,0,0,1,network
15,3,5,1,0,0,1,network
11,5,5,1,0,1,0,hotspot
7,6,4,0,1,0,0,case_search
15,19,4,0,0,0,1,network
8,16,5,0,0,0,1,network
6,16,1,1,0,0,1,network
3,10,5,1,0,1,0,hotspot
7,8,5,1,0,1,0,hotspot
12,4,1,0,1,0,0,case_search
3,20,0,1,1,0,0,case_search
10,8,4,0,0,1,0,hotspot
12,1,2,0,1,0,0,case_search
12,3,1,0,1,0,0,case_search
13,13,3,1,0,1,0,hotspot
4,11,1,0,0,1,0,hotspot
14,4,1,1,1,0,0,case_search
1,17,2,1,0,1,0,hotspot
3,3,0,1,0,0,1,network
12,5,5,0,1,0,0,case_search
14,6,4,0,0,0,1,network
13,19,5,0,0,1,0,hotspot
13,18,1,0,0,1,0,hotspot
1,17,1,1,0,0,1,network
7,7,3,1,0,1,0,hotspot
2,4,0,0,0,0,1,network
9,15,5,1,0,1,0,hotspot
5,19,4,0,0,1,0,hotspot
12,20,1,0,0,1,0,hotspot
15,13,1,0,0,1,0,hotspot
13,14,3,0,0,0,1,network
1,14,3,0,0,1,0,hotspot
1,13,5,0,0,1,0,hotspot
11,14,2,0,0,1,0,hotspot
14,15,3,1,0,0,1,network
11,6,2,0,1,0,0,case_search
6,16,4,1,0,0,1,network
4,10,3,0,1,0,0,case_search
13,6,3,0,0,1,0,hotspot
6,6,1,0,0,0,1,network
15,7,2,0,0,1,0,hotspot
2,17,5,0,1,0,0,case_search
15,6,3,0,0,0,1,network
1,20,4,0,1,0,0,case_search
8,13,4,1,0,1,0,hotspot
6,11,2,1,1,0,0,case_search
7,16,4,1,0,1,0,hotspot
8,18,0,1,1,0,0,case_search
7,16,3,0,0,1,0,hotspot
5,14,3,0,1,0,0,case_search
15,2,1,1,0,1,0,hotspot
14,18,4,1,0,0,1,network
9,12,4,1,0,0,1,network
3,12,5,0,0,1,0,hotspot
13,4,2,1,1,0,0,case_search
3,15,3,1,1,0,0,case_search
13,1,5,1,1,0,0,case_search
15,14,1,1,0,1,0,hotspot
5,20,3,0,0,1,0,hotspot
8,9,0,1,1,0,0,case_search
4,1,3,0,0,1,0,hotspot
15,7,2,1,0,1,0,hotspot
13,20,5,0,1,0,0,case_search
6,4,5,1,1,0,0,case_search
7,5,5,0,1,0,0,case_search
7,17,3,1,0,1,0,hotspot
1,8,3,0,0,1,0,hotspot
14,9,2,0,0,0,1,network
3,6,3,1,1,0,0,case_search
12,2,4,0,1,0,0,case_search
2,20,4,0,1,0,0,case_search
10,9,4,0,0,0,1,network
7,15,5,0,0,0,1,network
10,2,4,1,0,0,1,network
12,2,0,0,1,0,0,case_search
8,3,4,1,0,0,1,network
3,12,3,0,0,1,0,hotspot
6,17,0,0,0,0,1,network
11,20,4,0,0,0,1,network
1,13,2,0,0,1,0,hotspot
3,20,1,1,1,0,0,case_search
11,3,4,0,0,0,1,network
1,14,2,1,0,0,1,network
2,12,2,1,0,0,1,network
9,17,4,0,0,0,1,network
13,15,2,0,1,0,0,case_search
6,19,2,0,0,0,1,network
13,17,0,1,1,0,0,case_search
3,19,4,0,0,1,0,hotspot
11,8,1,1,1,0,0,case_search
5,1,1,1,0,0,1,network
4,15,1,1,0,0,1,network
6,11,0,1,1,0,0,case_search
5,5,2,0,1,0,0,case_search
12,13,5,1,1,0,0,case_search
1,7,3,0,1,0,0,case_search
14,11,0,0,0,0,1,network
6,5,5,0,0,0,1,network
3,11,5,1,1,0,0,case_search
8,4,3,0,1,0,0,case_search
14,20,0,0,0,1,0,hotspot
11,3,2,1,0,0,1,network
8,14,0,1,0,1,0,hotspot
15,3,3,0,0,0,1,network
3,16,3,1,1,0,0,case_search
13,2,1,0,1,0,0,case_search
13,6,4,0,0,0,1,network
6,3,4,0,1,0,0,case_search
2,15,3,0,1,0,0,case_search
15,18,0,1,0,0,1,network
6,1,4,0,1,0,0,case_search
13,18,1,0,0,1,0,hotspot
3,5,0,0,1,0,0,case_search
3,9,4,0,0,1,0,hotspot
10,13,1,0,0,0,1,network
13,13,5,0,0,0,1,network
13,9,1,0,0,0,1,network
7,3,2,1,0,0,1,network
15,13,1,1,0,0,1,network
13,12,2,0,0,0,1,network
3,7,2,1,0,1,0,hotspot
9,10,2,0,0,1,0,hotspot
12,5,5,0,0,1,0,hotspot
9,18,0,1,0,0,1,network
2,20,4,0,0,1,0,hotspot
3,1,4,1,1,0,0,case_search
7,1,2,0,0,0,1,network
9,8,4,1,0,1,0,hotspot
14,10,4,1,0,0,1,network
11,11,3,1,1,0,0,case_search
3,9,1,1,0,1,0,hotspot
15,2,3,0,0,0,1,network
7,4,3,1,0,1,0,hotspot
15,14,4,1,0,0,1,network
13,9,1,0,1,0,0,case_search
13,2,3,0,0,0,1,network
12,12,5,0,1,0,0,case_search
8,7,2,0,0,1,0,hotspot
2,9,5,0,0,0,1,network
2,13,2,0,0,1,0,hotspot
6,17,2,0,0,0,1,network
15,20,0,0,0,0,1,network
13,12,1,0,1,0,0,case_search
9,3,5,1,0,0,1,network
6,18,1,1,0,0,1,network
7,18,0,0,1,0,0,case_search
3,5,5,1,1,0,0,case_search
8,2,0,1,1,0,0,case_search
1,12,3,0,0,1,0,hotspot
13,1,3,1,0,1,0,hotspot
7,19,3,0,0,1,0,hotspot
15,5,2,0,1,0,0,case_search
2,1,0,0,0,1,0,hotspot
12,7,0,0,0,0,1,network
1,4,2,0,0,0,1,network
6,13,0,0,1,0,0,case_search
10,17,3,1,1,0,0,case_search
4,9,1,0,0,0,1,network
8,6,2,1,0,0,1,network
10,14,2,0,0,1,0,hotspot
5,16,3,1,0,0,1,network
9,7,3,1,0,0,1,network
5,18,4,0,0,0,1,network
1,13,3,1,1,0,0,case_search
2,11,4,0,0,0,1,network
11,5,3,1,1,0,0,case_search
10,11,1,1,0,0,1,network
9,16,5,0,0,0,1,network
12,16,5,1,0,0,1,network
15,11,0,0,0,1,0,hotspot
1,7,5,1,1,0,0,case_search
1,16,3,0,0,0,1,network
14,5,4,0,0,0,1,network
13,17,5,1,0,1,0,hotspot
13,14,2,1,0,1,0,hotspot
9,14,1,0,0,1,0,hotspot
8,18,2,1,0,0,1,network
1,15,2,0,0,1,0,hotspot
5,15,5,1,0,0,1,network
2,18,1,0,1,0,0,case_search
4,17,5,1,1,0,0,case_search
2,10,0,1,1,0,0,case_search
12,6,3,1,0,1,0,hotspot
4,2,3,0,1,0,0,case_search
3,8,4,1,0,1,0,hotspot
2,9,0,1,0,1,0,hotspot
5,18,1,0,0,0,1,network
7,2,0,1,1,0,0,case_search
15,12,5,0,1,0,0,case_search
11,2,1,1,0,0,1,network
14,20,1,0,0,1,0,hotspot
9,15,3,1,0,1,0,hotspot
2,11,3,0,1,0,0,case_search
10,20,3,0,1,0,0,case_search
7,11,2,1,0,0,1,network
3,18,0,1,0,0,1,network
10,8,5,0,0,0,1,network
14,13,3,1,0,1,0,hotspot
10,18,4,0,1,0,0,case_search
6,20,3,0,1,0,0,case_search
5,12,5,1,0,0,1,network
7,1,2,0,0,1,0,hotspot
10,7,3,0,1,0,0,case_search
12,12,2,1,1,0,0,case_search
7,16,3,1,0,0,1,network
12,8,3,1,1,0,0,case_search
7,2,5,1,0,1,0,hotspot
7,14,0,0,0,1,0,hotspot
10,5,4,1,0,0,1,network
2,9,2,1,0,0,1,network
3,13,4,1,1,0,0,case_search
1,14,1,0,1,0,0,case_search
8,14,5,1,0,0,1,network
14,19,5,1,0,1,0,hotspot
2,9,0,1,0,0,1,network
5,10,1,1,1,0,0,case_search
2,4,5,0,1,0,0,case_search
8,8,1,0,0,0,1,network
9,12,4,0,0,0,1,network
14,17,2,0,1,0,0,case_search
3,9,3,1,1,0,0,case_search
9,3,4,1,1,0,0,case_search
2,10,3,1,0,1,0,hotspot
12,16,3,0,0,0,1,network
10,13,2,0,0,0,1,network
4,16,0,0,1,0,0,case_search
13,7,1,0,0,1,0,hotspot
5,16,4,0,1,0,0,case_search
12,18,5,0,1,0,0,case_search
7,11,0,1,0,0,1,network
4,6,2,0,0,1,0,hotspot
7,3,4,1,1,0,0,case_search
6,6,5,1,0,0,1,network
7,10,1,1,0,1,0,hotspot
3,8,2,1,0,1,0,hotspot
6,16,1,0,0,1,0,hotspot
8,5,0,0,0,0,1,network
4,14,2,1,0,0,1,network
9,17,0,1,0,1,0,hotspot
11,20,3,1,0,0,1,network
1,7,2,0,1,0,0,case_search
4,3,3,1,0,0,1,network
15,7,0,0,0,0,1,network
2,3,4,0,1,0,0,case_search
2,5,1,0,1,0,0,case_search
6,4,4,1,1,0,0,case_search
10,11,2,0,0,1,0,hotspot
6,8,0,1,0,0,1,network
8,9,4,1,0,1,0,hotspot
8,8,0,0,0,1,0,hotspot
2,6,1,0,0,0,1,network
12,19,0,1,0,0,1,network
10,19,4,0,1,0,0,case_search
13,4,2,1,0,0,1,network
15,11,3,1,0,1,0,hotspot
11,15,5,1,0,0,1,network
2,8,0,1,0,1,0,hotspot
2,5,2,0,0,0,1,network
4,20,5,1,0,1,0,hotspot
5,15,3,1,0,1,0,hotspot
2,10,3,1,0,1,0,hotspot
4,13,3,0,1,0,0,case_search
14,17,0,1,0,0,1,network
9,19,2,0,0,1,0,hotspot
11,2,1,1,0,0,1,network
8,1,3,0,0,0,1,network
14,17,2,0,0,1,0,hotspot
15,10,2,0,0,0,1,network
6,6,4,1,1,0,0,case_search
2,9,0,1,1,0,0,case_search
8,20,4,1,0,1,0,hotspot
14,12,3,1,0,1,0,hotspot
13,19,0,1,0,0,1,network
12,15,0,1,0,1,0,hotspot
11,7,0,1,0,1,0,hotspot
5,9,2,1,1,0,0,case_search
5,8,3,0,1,0,0,case_search
9,3,2,1,0,1,0,hotspot
11,11,4,0,0,1,0,hotspot
14,12,2,1,1,0,0,case_search
15,2,5,1,1,0,0,case_search
4,2,4,0,0,0,1,network
7,7,1,0,0,1,0,hotspot
14,12,3,1,0,0,1,network
9,11,2,0,0,0,1,network
7,20,4,0,0,1,0,hotspot
11,14,4,1,1,0,0,case_search
9,14,0,1,1,0,0,case_search
7,15,1,1,1,0,0,case_search
10,17,2,1,1,0,0,case_search
4,13,3,0,0,0,1,network
13,5,2,1,0,1,0,hotspot
13,12,1,1,0,1,0,hotspot
14,18,5,0,0,0,1,network
11,10,3,0,1,0,0,case_search
4,2,0,0,0,0,1,network
8,17,0,0,1,0,0,case_search
5,9,3,1,1,0,0,case_search
14,11,4,0,1,0,0,case_search
15,7,4,0,0,0,1,network
9,14,5,0,0,0,1,network
6,8,4,0,1,0,0,case_search
6,17,2,0,0,1,0,hotspot
9,18,4,0,0,1,0,hotspot
9,8,3,1,0,1,0,hotspot
13,1,1,0,1,0,0,case_search
8,11,4,0,1,0,0,case_search
8,8,3,1,0,1,0,hotspot
1,6,5,0,0,0,1,network
6,8,2,0,0,1,0,hotspot
14,5,4,1,0,1,0,hotspot
12,1,2,0,1,0,0,case_search
14,1,4,0,0,0,1,network
2,10,5,1,0,1,0,hotspot
3,20,2,1,1,0,0,case_search
14,19,1,0,1,0,0,case_search
7,6,5,1,0,0,1,network
14,10,2,1,0,1,0,hotspot
15,1,3,1,1,0,0,case_search
8,8,2,0,1,0,0,case_search
5,8,0,0,0,0,1,network
14,5,1,1,1,0,0,case_search
7,11,4,0,0,1,0,hotspot
1,8,5,1,0,1,0,hotspot
14,13,1,0,1,0,0,case_search
3,6,1,0,0,1,0,hotspot
3,2,5,1,1,0,0,case_search
12,20,1,0,0,0,1,network
4,8,5,1,0,1,0,hotspot
2,9,1,1,0,1,0,hotspot
2,8,0,1,0,1,0,hotspot
1,19,3,0,0,1,0,hotspot
7,12,0,1,1,0,0,case_search
13,1,2,1,0,0,1,network
9,18,3,0,0,1,0,hotspot
14,5,1,1,0,1,0,hotspot
4,6,3,1,0,1,0,hotspot
4,14,0,1,1,0,0,case_search
11,17,0,0,0,0,1,network
11,13,5,1,0,0,1,network
5,14,4,0,0,1,0,hotspot
5,3,1,0,1,0,0,case_search
9,14,4,0,0,1,0,hotspot
4,3,4,1,0,0,1,network
7,4,4,1,1,0,0,case_search
6,15,1,0,0,0,1,network
14,11,5,1,1,0,0,case_search
9,17,4,1,0,0,1,network
13,10,2,1,0,1,0,hotspot
14,10,3,0,0,0,1,network
7,7,5,0,0,0,1,network
4,20,2,0,0,1,0,hotspot
14,3,3,0,0,0,1,network
1,16,0,0,0,0,1,network
11,19,0,1,0,1,0,hotspot
8,9,5,0,1,0,0,case_search
5,17,0,0,0,1,0,hotspot
10,9,2,1,1,0,0,case_search
4,2,0,1,0,1,0,hotspot
4,10,3,0,0,1,0,hotspot
1,2,4,0,0,1,0,hotspot
12,18,4,0,0,0,1,network
9,3,2,1,0,1,0,hotspot
9,4,0,0,1,0,0,case_search
10,10,4,0,0,0,1,network
2,5,2,1,0,1,0,hotspot
1,14,5,1,0,1,0,hotspot
15,18,4,1,1,0,0,case_search
1,4,3,0,0,0,1,network
5,5,4,1,0,0,1,network
5,9,2,1,0,1,0,hotspot
14,10,1,0,0,1,0,hotspot
13,17,3,0,1,0,0,case_search
3,15,3,0,0,1,0,hotspot
2,17,5,0,1,0,0,case_search
11,7,2,0,0,0,1,network
9,8,0,1,0,1,0,hotspot
7,6,2,0,0,0,1,network
13,17,5,0,1,0,0,case_search
6,20,3,0,0,1,0,hotspot
2,1,5,0,0,1,0,hotspot
8,13,1,1,0,0,1,network
9,4,3,1,0,1,0,hotspot
1,2,2,1,0,1,0,hotspot
8,5,2,0,0,1,0,hotspot
1,13,1,0,0,0,1,network
1,8,1,1,0,1,0,hotspot
3,4,1,1,0,0,1,network
1,9,2,1,1,0,0,case_search
1,12,5,0,0,0,1,network
12,14,0,0,0,1,0,hotspot
1,19,4,1,0,0,1,network
1,10,1,1,1,0,0,case_search
5,6,0,1,1,0,0,case_search
13,20,4,0,0,0,1,network
13,13,4,0,1,0,0,case_search
10,1,2,1,0,1,0,hotspot
15,9,5,1,0,1,0,hotspot
6,13,1,1,0,0,1,network
7,7,5,0,1,0,0,case_search
9,11,5,0,0,1,0,hotspot
5,18,2,0,0,0,1,network
1,3,1,1,1,0,0,case_search
10,14,3,0,0,0,1,network
2,13,2,1,0,0,1,network
8,16,0,0,0,1,0,hotspot
15,15,4,0,0,1,0,hotspot
2,17,4,1,1,0,0,case_search
10,17,0,0,1,0,0,case_search
15,12,2,1,0,0,1,network
12,7,2,1,1,0,0,case_search
13,11,5,0,0,0,1,network
10,14,1,0,0,1,0,hotspot
9,7,4,0,0,1,0,hotspot
1,14,5,0,0,1,0,hotspot
9,5,1,0,0,0,1,network
9,8,4,0,1,0,0,case_search
9,2,0,0,0,1,0,hotspot
4,5,5,0,1,0,0,case_search
11,1,1,0,1,0,0,case_search
12,15,1,1,0,1,0,hotspot
4,19,2,0,0,1,0,hotspot
9,14,2,1,1,0,0,case_search
15,14,1,1,1,0,0,case_search
10,2,5,0,0,1,0,hotspot
7,2,4,0,0,1,0,hotspot
5,15,2,1,0,0,1,network
14,7,0,1,0,0,1,network
4,20,2,0,1,0,0,case_search
10,16,0,0,0,1,0,hotspot
4,14,0,1,0,0,1,network
13,17,1,0,0,1,0,hotspot
4,1,1,0,0,1,0,hotspot
5,15,4,0,0,0,1,network
15,5,1,0,0,0,1,network
4,16,2,0,1,0,0,case_search
7,11,5,1,0,0,1,network
1,6,5,0,0,1,0,hotspot
4,4,4,0,1,0,0,case_search
7,16,2,0,1,0,0,case_search
8,20,0,0,0,0,1,network
13,7,3,1,0,0,1,network
14,3,3,0,0,0,1,network
4,14,0,0,0,0,1,network
8,19,3,0,1,0,0,case_search
8,15,2,0,0,0,1,network
1,7,3,0,0,0,1,network
1,3,5,1,1,0,0,case_search
2,8,2,1,0,0,1,network
6,5,0,1,0,0,1,network
3,6,1,0,0,0,1,network
10,12,1,1,0,0,1,network
2,8,4,1,0,1,0,hotspot
9,10,4,1,0,1,0,hotspot
1,19,1,1,0,0,1,network
15,15,4,1,0,1,0,hotspot
6,16,4,1,0,1,0,hotspot
8,11,4,0,0,0,1,network
9,3,4,1,1,0,0,case_search
4,18,2,0,1,0,0,case_search
15,4,2,0,0,1,0,hotspot
8,7,1,1,1,0,0,case_search
5,6,5,1,0,0,1,network
4,5,3,0,0,1,0,hotspot
9,16,0,0,1,0,0,case_search
12,18,5,1,0,1,0,hotspot
10,11,0,1,1,0,0,case_search
4,12,0,1,1,0,0,case_search
7,1,0,0,0,1,0,hotspot
13,2,3,0,0,0,1,network
12,1,2,1,1,0,0,case_search
3,14,3,0,0,1,0,hotspot
13,16,4,0,0,1,0,hotspot
9,3,5,0,0,0,1,network
13,3,0,1,0,1,0,hotspot
11,12,4,1,0,1,0,hotspot
15,7,4,0,1,0,0,case_search
14,2,2,0,0,0,1,network
8,14,0,0,0,0,1,network
13,15,1,0,0,0,1,network
10,8,0,0,0,1,0,hotspot
8,7,1,0,1,0,0,case_search
9,13,3,1,0,0,1,network
8,3,1,1,0,1,0,hotspot
12,18,5,1,0,0,1,network
9,5,0,0,1,0,0,case_search
15,9,2,0,0,1,0,hotspot
9,11,5,1,1,0,0,case_search
11,4,5,1,0,1,0,hotspot
11,11,0,0,0,1,0,hotspot
13,13,1,0,0,1,0,hotspot
12,9,1,0,0,1,0,hotspot
15,1,2,1,1,0,0,case_search
12,14,0,0,1,0,0,case_search
15,6,2,0,0,0,1,network
11,9,1,1,1,0,0,case_search
3,11,5,1,0,0,1,network
13,4,4,1,1,0,0,case_search
8,7,0,0,1,0,0,case_search
12,1,3,0,0,1,0,hotspot
11,14,2,1,0,1,0,hotspot
12,4,5,0,1,0,0,case_search
5,7,5,0,1,0,0,case_search
8,6,1,1,0,1,0,hotspot
14,15,3,0,1,0,0,case_search
15,15,2,0,1,0,0,case_search
2,20,2,0,0,1,0,hotspot
8,12,3,0,0,1,0,hotspot
3,2,3,1,1,0,0,case_search
1,12,3,1,1,0,0,case_search
11,4,0,1,0,1,0,hotspot
13,20,4,1,0,0,1,network
9,11,1,1,1,0,0,case_search
10,12,4,0,0,0,1,network
11,11,1,1,0,0,1,network
8,10,5,0,1,0,0,case_search
3,12,5,0,1,0,0,case_search
15,3,5,0,0,1,0,hotspot
10,20,5,1,1,0,0,case_search
11,4,4,0,0,0,1,network
4,16,0,1,0,0,1,network
9,3,0,0,0,1,0,hotspot
7,5,1,1,1,0,0,case_search
13,12,0,0,1,0,0,case_search
6,10,1,1,0,0,1,network
8,14,4,0,1,0,0,case_search
14,15,0,1,1,0,0,case_search
6,17,4,0,0,1,0,hotspot
8,7,0,0,0,0,1,network
11,8,2,0,0,1,0,hotspot
2,16,4,0,1,0,0,case_search
5,15,2,0,0,0,1,network
3,17,2,0,0,0,1,network
6,16,0,0,0,0,1,network
15,14,3,1,0,1,0,hotspot
8,19,1,1,0,0,1,network
7,7,2,1,0,1,0,hotspot
14,2,0,1,0,1,0,hotspot
1,18,2,1,0,1,0,hotspot
10,13,5,0,0,1,0,hotspot
7,4,0,1,0,0,1,network
6,20,1,0,0,1,0,hotspot
14,13,5,0,1,0,0,case_search
6,3,4,0,0,1,0,hotspot
8,2,0,1,1,0,0,case_search
7,3,4,0,1,0,0,case_search
1,3,2,0,1,0,0,case_search
6,2,5,1,1,0,0,case_search
14,7,2,0,1,0,0,case_search
11,12,1,0,1,0,0,case_search
8,17,0,0,1,0,0,case_search
4,3,0,1,0,1,0,hotspot
3,13,0,1,0,0,1,network
8,3,0,1,0,0,1,network
2,13,5,1,0,0,1,network
1,18,0,0,0,0,1,network
6,18,0,1,0,0,1,network
6,4,0,1,0,1,0,hotspot
2,20,1,1,1,0,0,case_search
1,7,2,1,0,1,0,hotspot
11,3,1,0,1,0,0,case_search
9,5,5,1,0,0,1,network
1,17,3,0,0,0,1,network
3,3,0,0,0,0,1,network
1,13,1,0,0,0,1,network
6,1,4,0,0,1,0,hotspot
11,14,5,0,1,0,0,case_search
15,8,3,1,1,0,0,case_search
13,10,4,0,0,0,1,network
1,10,0,1,0,1,0,hotspot
7,6,4,1,0,0,1,network
6,16,5,1,0,1,0,hotspot
4,7,3,1,1,0,0,case_search
5,16,1,0,0,0,1,network
2,19,3,1,1,0,0,case_search
9,14,4,1,1,0,0,case_search
2,12,1,1,0,1,0,hotspot
1,19,5,0,0,1,0,hotspot
4,10,5,0,1,0,0,case_search
1,6,5,1,0,1,0,hotspot
3,12,5,0,1,0,0,case_search
3,13,4,0,1,0,0,case_search
11,19,2,1,1,0,0,case_search
12,20,1,1,0,0,1,network
14,14,3,1,0,0,1,network
12,12,0,0,1,0,0,case_search
15,18,4,0,1,0,0,case_search
10,15,3,0,0,0,1,network
4,10,5,0,0,1,0,hotspot
2,9,3,1,0,1,0,hotspot
12,16,1,1,1,0,0,case_search
8,4,5,1,0,0,1,network
12,15,3,1,0,0,1,network
14,2,3,1,1,0,0,case_search
6,2,3,0,0,1,0,hotspot
15,3,3,1,1,0,0,case_search
8,5,1,1,1,0,0,case_search
10,6,5,0,1,0,0,case_search
1,11,0,1,0,1,0,hotspot
8,14,4,1,0,0,1,network
8,17,4,1,0,0,1,network
11,10,4,0,1,0,0,case_search
7,13,0,1,0,0,1,network
12,15,5,1,0,0,1,network
3,2,5,1,1,0,0,case_search
7,10,5,0,0,1,0,hotspot
9,17,2,0,0,0,1,network
7,4,4,0,1,0,0,case_search
5,15,4,0,0,1,0,hotspot
14,5,0,1,0,0,1,network
10,9,1,1,0,1,0,hotspot
14,15,5,0,1,0,0,case_search
4,1,2,0,0,1,0,hotspot
6,4,4,0,0,1,0,hotspot
14,3,2,0,1,0,0,case_search
12,5,0,0,0,0,1,network
2,15,2,1,0,1,0,hotspot
15,9,4,1,0,0,1,network
5,17,0,0,1,0,0,case_search
3,6,0,1,0,1,0,hotspot
14,8,2,1,0,1,0,hotspot
7,1,1,1,1,0,0,case_search
9,8,3,0,0,0,1,network
1,12,1,1,1,0,0,case_search
8,1,2,0,1,0,0,case_search
5,10,4,0,0,1,0,hotspot
12,14,0,0,0,0,1,network
10,14,3,0,1,0,0,case_search
7,4,5,0,0,1,0,hotspot
1,13,1,0,0,1,0,hotspot
9,3,5,1,0,1,0,hotspot
1,3,3,1,0,0,1,network
13,6,4,0,1,0,0,case_search
12,7,4,1,0,0,1,network
15,11,0,1,1,0,0,case_search
1,20,0,1,0,0,1,network
9,7,4,0,0,0,1,network
8,3,2,0,0,0,1,network
8,2,1,1,0,1,0,hotspot
10,3,1,1,1,0,0,case_search
5,4,1,1,0,0,1,network
7,4,2,0,1,0,0,case_search
12,2,0,0,0,1,0,hotspot
2,14,5,1,1,0,0,case_search
5,8,1,0,1,0,0,case_search
1,17,3,1,0,0,1,network
5,19,4,1,1,0,0,case_search
9,4,1,0,0,1,0,hotspot
12,13,1,1,0,0,1,network
6,19,3,0,0,1,0,hotspot
13,7,1,0,0,0,1,network
5,10,5,1,1,0,0,case_search
12,18,5,1,1,0,0,case_search
12,4,2,0,0,0,1,network
1,12,0,0,1,0,0,case_search
6,20,1,0,0,1,0,hotspot
7,18,0,1,0,0,1,network
5,18,3,1,0,0,1,network
14,16,5,1,0,0,1,network
1,2,2,0,0,0,1,network
13,7,4,1,0,0,1,network
12,13,2,0,0,1,0,hotspot
14,20,5,0,0,0,1,network
10,17,5,0,0,0,1,network
6,3,0,0,1,0,0,case_search
15,4,5,1,1,0,0,case_search
1,9,2,1,0,1,0,hotspot
7,6,5,1,0,1,0,hotspot
4,8,0,1,0,1,0,hotspot
5,1,1,1,1,0,0,case_search
10,19,3,1,0,0,1,network
1,5,0,0,1,0,0,case_search
10,3,0,0,0,0,1,network
9,1,4,0,0,1,0,hotspot
7,16,4,1,0,1,0,hotspot
13,18,3,0,0,1,0,hotspot
13,20,3,0,1,0,0,case_search
4,15,4,0,1,0,0,case_search
12,15,4,0,0,0,1,network
15,6,3,0,1,0,0,case_search
3,9,2,1,0,1,0,hotspot
11,20,0,0,0,1,0,hotspot
7,14,4,0,0,1,0,hotspot
13,15,0,0,0,0,1,network
15,13,5,1,0,0,1,network
3,18,4,0,0,0,1,network
5,18,5,0,0,0,1,network
7,9,1,0,0,0,1,network
7,16,0,1,0,1,0,hotspot
14,1,3,1,0,1,0,hotspot
3,3,0,0,1,0,0,case_search
6,11,2,0,0,1,0,hotspot
14,13,2,1,0,1,0,hotspot
15,18,5,0,0,0,1,network
8,18,5,1,0,1,0,hotspot
4,7,2,1,1,0,0,case_search
15,18,1,1,0,1,0,hotspot
11,9,4,0,0,0,1,network
12,12,5,1,0,1,0,hotspot
12,14,3,1,0,0,1,network
13,18,3,0,0,0,1,network
4,16,4,1,0,1,0,hotspot
7,5,1,1,0,0,1,network
13,16,5,0,0,0,1,network
4,9,1,0,0,0,1,network
13,10,3,0,0,1,0,hotspot
8,1,1,1,0,1,0,hotspot
4,18,3,1,1,0,0,case_search
10,15,5,1,1,0,0,case_search
14,18,1,1,1,0,0,case_search
12,2,4,0,0,0,1,network
2,15,3,0,0,1,0,hotspot
11,11,1,0,0,0,1,network
3,16,2,0,0,0,1,network
11,2,4,0,0,1,0,hotspot
8,19,5,0,0,0,1,network
5,12,0,1,0,0,1,network
1,5,5,1,0,1,0,hotspot
8,14,4,1,0,1,0,hotspot
2,15,4,1,0,1,0,hotspot
15,20,2,1,1,0,0,case_search
9,16,1,1,1,0,0,case_search
5,4,5,1,1,0,0,case_search
8,5,1,0,1,0,0,case_search
12,7,0,0,0,1,0,hotspot
7,19,3,1,0,1,0,hotspot
8,1,0,1,0,1,0,hotspot
2,4,2,0,1,0,0,case_search
15,16,3,1,1,0,0,case_search
6,6,1,1,0,0,1,network
5,11,4,1,0,0,1,network
15,11,0,0,0,1,0,hotspot
8,1,1,1,0,0,1,network
10,18,1,1,0,0,1,network
15,3,1,0,0,1,0,hotspot
6,17,0,1,0,0,1,network
15,13,3,0,0,0,1,network
15,4,3,1,0,0,1,network
14,20,4,1,1,0,0,case_search
8,19,5,1,0,1,0,hotspot
1,3,4,1,0,1,0,hotspot
7,16,3,1,0,1,0,hotspot
15,10,4,0,0,0,1,network
12,12,0,0,1,0,0,case_search
9,19,4,0,0,0,1,network
1,15,2,0,1,0,0,case_search
5,2,2,1,0,1,0,hotspot
7,2,1,1,0,0,1,network
11,6,2,1,0,1,0,hotspot
8,15,5,1,0,1,0,hotspot
14,18,5,0,1,0,0,case_search
8,13,1,1,1,0,0,case_search
6,20,4,0,1,0,0,case_search
4,4,3,0,0,0,1,network
11,3,5,1,0,0,1,network
2,4,5,0,0,0,1,network
8,9,2,1,0,0,1,network
8,8,2,0,1,0,0,case_search
12,11,3,1,0,1,0,hotspot
4,18,4,0,1,0,0,case_search
3,8,2,1,0,0,1,network
4,9,2,0,1,0,0,case_search
7,15,4,1,1,0,0,case_search
14,5,5,0,0,0,1,network
14,1,3,1,0,1,0,hotspot
11,6,1,0,1,0,0,case_search
6,10,2,1,0,1,0,hotspot
5,3,1,1,1,0,0,case_search
3,18,3,1,0,1,0,hotspot
15,17,1,1,0,0,1,network
3,11,5,1,1,0,0,case_search
2,4,4,0,0,0,1,network
5,13,0,1,0,0,1,network
6,11,4,0,0,1,0,hotspot
