ArrestSurrenderID,CaseMasterID,AccusedMasterID,ArrestSurrenderDate,ArrestType
100090,81578,142825,2026-06-21,Arrest
100091,81579,142826,2024-09-05,Surrender
100092,81580,142827,2024-10-24,Arrest
100093,81581,142830,2025-04-11,Arrest
100094,81582,142831,2023-09-29,Arrest
100095,81583,142833,2024-08-09,Arrest
100096,81584,142834,2023-11-02,Arrest
100097,81584,142835,2023-12-29,Arrest
100098,81584,142836,2023-10-12,Arrest
100099,81585,142837,2026-03-11,Arrest
100100,81586,142838,2024-11-18,Arrest
100101,81587,142840,2024-03-25,Arrest
100102,81587,142841,2024-03-10,Arrest
100103,81588,142843,2025-01-07,Arrest
100104,81589,142844,2022-04-04,Arrest
100105,81590,142845,2023-11-19,Arrest
100106,81590,142846,2023-10-22,Arrest
100107,81591,142847,2024-12-02,Surrender
100108,81591,142848,2024-12-16,Arrest
100109,81592,142849,2022-09-09,Arrest
100110,81592,142850,2022-10-02,Arrest
100111,81593,142851,2022-04-12,Arrest
100112,81593,142852,2022-05-06,Arrest
100113,81594,142854,2024-10-18,Arrest
100114,81594,142855,2024-12-21,Arrest
100115,81595,142856,2025-03-30,Arrest
100116,81595,142857,2025-03-12,Arrest
100117,81595,142858,2025-02-07,Arrest
100118,81595,142859,2025-02-02,Arrest
100119,81597,142861,2024-04-15,Arrest
100120,81597,142862,2024-06-09,Arrest
100121,81599,142865,2023-01-03,Arrest
100122,81599,142866,2023-01-21,Arrest
100123,81599,142867,2023-01-07,Surrender
100124,81602,142871,2023-07-06,Arrest
100125,81602,142872,2023-08-01,Arrest
100126,81603,142873,2022-04-15,Arrest
100127,81605,142875,2024-05-12,Arrest
100128,81606,142876,2023-09-18,Arrest
100129,81607,142878,2023-03-28,Arrest
100130,81608,142880,2023-05-06,Arrest
100131,81610,142882,2024-11-28,Arrest
100132,81611,142883,2024-05-01,Arrest
100133,81612,142884,2025-10-22,Arrest
100134,81612,142885,2025-10-02,Arrest
100135,81613,142886,2026-02-02,Arrest
100136,81614,142887,2022-04-25,Arrest
100137,81614,142888,2022-02-08,Arrest
100138,81615,142890,2023-02-06,Arrest
100139,81616,142891,2024-01-25,Arrest
100140,81616,142894,2023-12-27,Arrest
100141,81617,142895,2023-01-23,Arrest
100142,81618,142896,2024-01-08,Arrest
100143,81619,142897,2024-04-14,Arrest
100144,81620,142898,2023-01-08,Arrest
100145,81620,142899,2022-12-29,Arrest
100146,81620,142900,2023-01-13,Surrender
100147,81621,142901,2024-11-30,Arrest
100148,81622,142902,2023-10-02,Surrender
100149,81623,142903,2023-11-22,Arrest
100150,81626,142906,2023-08-03,Surrender
100151,81627,142907,2025-03-31,Arrest
100152,81628,142908,2022-11-18,Arrest
100153,81629,142909,2022-10-22,Arrest
100154,81631,142912,2023-03-20,Arrest
100155,81631,142913,2023-04-25,Arrest
100156,81632,142914,2023-05-12,Arrest
100157,81633,142916,2022-04-29,Arrest
100158,81633,142917,2022-04-27,Arrest
100159,81634,142918,2023-08-30,Surrender
100160,81635,142919,2025-02-03,Arrest
100161,81636,142921,2025-07-09,Arrest
100162,81636,142922,2025-06-12,Arrest
100163,81637,142923,2023-01-12,Arrest
100164,81639,142925,2022-10-08,Arrest
100165,81640,142927,2026-01-17,Arrest
100166,81641,142928,2024-07-10,Arrest
100167,81642,142929,2023-05-04,Arrest
100168,81642,142930,2023-05-11,Arrest
100169,81642,142931,2023-03-25,Arrest
100170,81642,142932,2023-03-29,Arrest
100171,81643,142934,2022-09-13,Arrest
100172,81644,142935,2025-04-28,Arrest
100173,81644,142936,2025-04-22,Arrest
100174,81644,142938,2025-04-22,Arrest
100175,81646,142941,2025-04-02,Arrest
100176,81647,142942,2024-06-12,Surrender
100177,81648,142943,2022-06-25,Arrest
100178,81649,142944,2026-05-03,Arrest
100179,81649,142945,2026-05-13,Arrest
100180,81649,142946,2026-03-17,Arrest
100181,81649,142947,2026-04-29,Arrest
100182,81650,142948,2022-09-20,Arrest
100183,81651,142949,2024-03-31,Surrender
100184,81652,142952,2023-11-11,Arrest
100185,81653,142954,2026-01-30,Surrender
100186,81654,142955,2025-01-15,Surrender
100187,81654,142957,2025-02-05,Arrest
100188,81655,142959,2023-04-07,Arrest
100189,81655,142960,2023-04-05,Arrest
100190,81656,142961,2025-03-26,Arrest
100191,81656,142962,2025-04-03,Surrender
100192,81658,142965,2024-05-26,Arrest
100193,81658,142967,2024-04-22,Arrest
100194,81659,142968,2022-07-04,Arrest
100195,81662,142971,2025-12-21,Arrest
100196,81662,142972,2025-10-11,Arrest
100197,81663,142973,2025-05-13,Arrest
100198,81664,142974,2024-07-15,Arrest
100199,81665,142977,2024-12-12,Arrest
100200,81666,142978,2024-02-07,Surrender
100201,81667,142980,2024-03-25,Arrest
100202,81668,142981,2024-01-15,Arrest
100203,81669,142983,2024-07-09,Arrest
100204,81670,142984,2024-02-05,Arrest
100205,81671,142985,2024-03-29,Arrest
100206,81671,142986,2024-03-16,Arrest
100207,81673,142988,2023-07-03,Arrest
100208,81673,142990,2023-05-05,Surrender
100209,81674,142991,2026-01-11,Arrest
100210,81674,142992,2025-11-11,Surrender
100211,81674,142993,2025-11-07,Arrest
100212,81674,142994,2025-11-15,Arrest
100213,81675,142995,2023-03-30,Surrender
100214,81675,142996,2023-04-06,Arrest
100215,81676,142998,2022-10-30,Surrender
100216,81677,143000,2023-11-10,Arrest
100217,81678,143002,2026-03-11,Arrest
100218,81679,143003,2022-10-31,Surrender
100219,81680,143004,2024-12-13,Arrest
100220,81681,143006,2026-04-02,Arrest
100221,81681,143007,2026-03-16,Arrest
100222,81682,143008,2022-05-18,Arrest
100223,81682,143009,2022-06-02,Arrest
100224,81683,143012,2026-04-04,Arrest
100225,81684,143013,2024-01-18,Arrest
100226,81685,143015,2023-12-18,Surrender
100227,81685,143016,2023-12-07,Arrest
100228,81685,143017,2023-11-29,Arrest
100229,81685,143018,2023-11-30,Arrest
100230,81686,143019,2024-11-08,Arrest
100231,81686,143020,2024-11-26,Arrest
100232,81686,143021,2024-12-15,Surrender
100233,81687,143022,2025-10-05,Arrest
100234,81687,143024,2025-12-03,Surrender
100235,81688,143026,2022-03-31,Arrest
100236,81689,143027,2026-06-30,Surrender
100237,81689,143028,2026-06-30,Surrender
100238,81691,143030,2023-05-04,Surrender
100239,81692,143031,2022-04-16,Arrest
100240,81692,143032,2022-04-23,Surrender
100241,81692,143033,2022-04-30,Arrest
100242,81693,143034,2024-12-23,Surrender
100243,81695,143036,2024-09-08,Arrest
100244,81696,143038,2024-03-08,Arrest
100245,81697,143039,2022-08-01,Arrest
100246,81698,143040,2026-04-27,Surrender
100247,81700,143044,2022-06-27,Arrest
100248,81700,143045,2022-06-25,Surrender
100249,81701,143047,2024-01-10,Arrest
100250,81701,143048,2023-12-30,Arrest
100251,81701,143049,2024-03-08,Arrest
100252,81703,143052,2024-06-06,Surrender
100253,81704,143053,2022-05-18,Arrest
100254,81704,143055,2022-04-01,Arrest
100255,81704,143056,2022-04-26,Surrender
100256,81705,143057,2025-07-12,Surrender
100257,81706,143058,2023-09-14,Surrender
100258,81706,143060,2023-09-15,Arrest
100259,81706,143061,2023-09-30,Arrest
100260,81707,143062,2025-02-23,Arrest
100261,81707,143063,2025-02-27,Arrest
100262,81708,143064,2024-01-13,Surrender
100263,81708,143065,2024-01-13,Surrender
100264,81708,143066,2023-11-06,Arrest
100265,81710,143069,2026-06-08,Arrest
100266,81711,143071,2022-04-30,Arrest
100267,81711,143073,2022-05-17,Surrender
100268,81711,143074,2022-05-13,Arrest
100269,81712,143075,2025-11-03,Arrest
100270,81713,143076,2024-06-10,Arrest
100271,81713,143077,2024-06-22,Arrest
100272,81714,143078,2026-02-28,Surrender
100273,81715,143080,2022-09-15,Arrest
100274,81717,143082,2022-03-18,Arrest
100275,81719,143084,2024-12-21,Arrest
100276,81719,143085,2024-12-31,Arrest
100277,81719,143086,2025-02-10,Arrest
100278,81722,143091,2024-11-29,Surrender
100279,81722,143092,2024-11-06,Arrest
100280,81722,143094,2024-11-28,Arrest
100281,81723,143095,2025-01-06,Arrest
100282,81725,143097,2022-06-18,Arrest
100283,81726,143098,2022-03-13,Arrest
100284,81727,143100,2022-11-28,Arrest
100285,81728,143101,2024-03-07,Arrest
100286,81729,143102,2026-06-27,Surrender
100287,81729,143103,2026-05-13,Surrender
100288,81731,143108,2024-01-08,Arrest
100289,81733,143112,2022-05-31,Arrest
100290,81735,143114,2024-11-16,Arrest
100291,81735,143115,2024-11-30,Arrest
100292,81736,143116,2024-01-20,Arrest
100293,81736,143117,2023-11-01,Arrest
100294,81736,143118,2023-12-13,Surrender
100295,81737,143119,2026-01-16,Surrender
100296,81739,143121,2023-01-07,Arrest
100297,81739,143122,2023-02-26,Arrest
100298,81741,143125,2026-02-07,Arrest
100299,81742,143127,2024-04-23,Arrest
100300,81742,143128,2024-03-31,Surrender
100301,81742,143129,2024-06-01,Arrest
100302,81743,143130,2023-10-30,Arrest
100303,81744,143132,2024-01-30,Arrest
100304,81745,143134,2023-12-16,Surrender
100305,81746,143135,2023-09-05,Arrest
100306,81747,143136,2024-03-02,Arrest
100307,81747,143137,2024-01-14,Arrest
100308,81749,143139,2024-01-25,Arrest
100309,81749,143140,2024-01-16,Arrest
100310,81750,143141,2026-05-27,Arrest
100311,81750,143142,2026-06-23,Arrest
100312,81750,143143,2026-06-13,Arrest
100313,81752,143145,2023-09-09,Surrender
100314,81754,143148,2025-02-17,Surrender
100315,81755,143149,2024-04-08,Arrest
100316,81755,143150,2024-03-13,Arrest
100317,81755,143151,2024-04-22,Arrest
100318,81755,143152,2024-02-14,Arrest
100319,81756,143153,2022-07-27,Arrest
100320,81757,143156,2026-06-30,Arrest
100321,81758,143157,2024-02-08,Arrest
100322,81759,143158,2025-10-05,Arrest
100323,81759,143159,2025-08-06,Arrest
100324,81759,143160,2025-10-03,Arrest
100325,81760,143161,2022-10-05,Arrest
100326,81760,143163,2022-08-27,Arrest
100327,81761,143164,2024-07-27,Surrender
100328,81762,143165,2024-05-27,Arrest
100329,81763,143166,2024-01-13,Arrest
100330,81764,143167,2026-02-20,Arrest
100331,81765,143168,2023-08-30,Arrest
100332,81766,143169,2025-11-12,Surrender
100333,81766,143170,2025-11-10,Arrest
100334,81768,143172,2022-02-06,Surrender
100335,81769,143173,2025-03-03,Arrest
100336,81770,143174,2023-02-21,Arrest
100337,81771,143176,2023-01-03,Arrest
100338,81772,143177,2024-01-17,Surrender
100339,81772,143178,2024-01-01,Arrest
100340,81772,143179,2024-03-02,Arrest
100341,81773,143180,2023-12-04,Arrest
100342,81773,143182,2023-10-15,Arrest
100343,81774,143183,2026-04-12,Arrest
100344,81774,143185,2026-04-06,Arrest
100345,81775,143186,2025-04-09,Arrest
100346,81775,143187,2025-01-28,Arrest
100347,81776,143188,2025-06-29,Arrest
100348,81777,143190,2022-08-30,Arrest
100349,81778,143191,2022-08-04,Arrest
100350,81779,143192,2026-03-05,Arrest
100351,81781,143194,2025-05-17,Arrest
100352,81781,143195,2025-05-10,Arrest
100353,81783,143197,2023-06-28,Arrest
100354,81784,143198,2024-05-21,Arrest
100355,81785,143200,2024-05-09,Arrest
100356,81786,143202,2023-05-16,Arrest
100357,81786,143203,2023-05-07,Surrender
100358,81787,143204,2026-04-22,Arrest
100359,81787,143206,2026-05-03,Surrender
100360,81788,143208,2022-04-17,Surrender
100361,81789,143210,2024-08-06,Arrest
100362,81789,143211,2024-07-03,Surrender
100363,81789,143212,2024-07-11,Arrest
100364,81791,143214,2026-06-30,Surrender
100365,81791,143215,2026-06-24,Arrest
100366,81791,143216,2026-06-30,Arrest
100367,81793,143218,2023-04-04,Arrest
100368,81793,143219,2023-03-04,Arrest
100369,81793,143220,2023-02-14,Arrest
100370,81795,143222,2024-07-21,Arrest
100371,81795,143224,2024-07-19,Arrest
100372,81797,143226,2025-04-22,Arrest
100373,81797,143228,2025-04-18,Arrest
100374,81798,143229,2024-07-31,Arrest
100375,81799,143230,2025-11-06,Arrest
100376,81800,143231,2022-05-29,Arrest
100377,81801,143233,2022-10-23,Arrest
100378,81802,143234,2026-04-04,Surrender
100379,81802,143235,2026-04-24,Surrender
100380,81802,143236,2026-04-12,Arrest
100381,81802,143237,2026-04-17,Surrender
100382,81803,143238,2024-03-24,Arrest
100383,81803,143239,2024-04-04,Arrest
100384,81804,143240,2026-01-14,Arrest
100385,81805,143241,2023-11-01,Arrest
100386,81805,143243,2023-11-12,Arrest
100387,81806,143245,2025-08-23,Arrest
100388,81808,143247,2025-12-19,Arrest
100389,81808,143248,2026-01-13,Arrest
100390,81810,143250,2026-06-15,Arrest
100391,81811,143251,2025-08-17,Surrender
100392,81812,143252,2026-06-30,Arrest
100393,81812,143253,2026-06-30,Arrest
100394,81813,143255,2025-05-26,Arrest
100395,81814,143256,2025-05-10,Arrest
100396,81815,143258,2025-09-26,Arrest
100397,81815,143259,2025-12-14,Arrest
100398,81816,143261,2022-11-24,Surrender
100399,81819,143266,2024-01-06,Arrest
100400,81820,143269,2026-05-10,Arrest
100401,81821,143270,2025-01-17,Arrest
100402,81822,143271,2024-05-02,Arrest
100403,81823,143272,2022-08-09,Arrest
100404,81823,143273,2022-10-26,Arrest
100405,81825,143275,2024-01-26,Arrest
100406,81826,143276,2024-09-03,Arrest
100407,81827,143277,2022-09-18,Arrest
100408,81828,143278,2024-01-10,Arrest
100409,81829,143280,2024-12-10,Arrest
100410,81830,143281,2026-06-24,Arrest
100411,81830,143282,2026-06-30,Surrender
100412,81830,143283,2026-06-19,Arrest
100413,81831,143284,2026-05-18,Arrest
100414,81832,143285,2026-05-05,Arrest
100415,81832,143286,2026-04-06,Arrest
100416,81833,143287,2026-05-03,Arrest
100417,81834,143289,2022-09-09,Arrest
100418,81835,143290,2022-03-19,Surrender
100419,81836,143292,2022-12-01,Arrest
100420,81836,143294,2022-12-22,Arrest
100421,81837,143295,2022-10-19,Arrest
100422,81837,143296,2022-10-11,Arrest
100423,81838,143298,2026-01-06,Arrest
100424,81838,143299,2026-01-11,Arrest
100425,81839,143301,2026-06-30,Arrest
100426,81839,143302,2026-06-30,Arrest
100427,81840,143303,2026-01-23,Arrest
100428,81841,143304,2023-07-03,Arrest
100429,81841,143306,2023-06-17,Surrender
100430,81842,143308,2022-11-01,Surrender
100431,81843,143309,2026-06-30,Arrest
100432,81844,143311,2026-04-08,Surrender
100433,81845,143312,2026-05-15,Arrest
100434,81846,143314,2022-06-05,Arrest
100435,81847,143315,2024-02-10,Surrender
100436,81848,143317,2024-05-31,Surrender
100437,81850,143320,2022-06-22,Arrest
100438,81850,143321,2022-07-24,Arrest
100439,81851,143322,2026-03-09,Arrest
100440,81852,143324,2022-03-17,Arrest
100441,81852,143325,2022-05-11,Arrest
100442,81854,143330,2024-09-20,Arrest
100443,81854,143331,2024-07-30,Arrest
100444,81857,143335,2022-11-19,Arrest
100445,81857,143336,2022-11-25,Arrest
100446,81857,143337,2022-11-26,Arrest
100447,81858,143338,2024-05-19,Arrest
100448,81859,143340,2025-02-07,Arrest
100449,81860,143341,2022-07-31,Arrest
100450,81861,143342,2026-04-04,Arrest
100451,81862,143343,2022-06-30,Arrest
100452,81865,143347,2022-12-17,Arrest
100453,81865,143349,2022-12-09,Arrest
100454,81867,143352,2022-07-10,Arrest
100455,81868,143354,2023-11-18,Arrest
100456,81869,143355,2025-11-04,Surrender
100457,81869,143356,2025-11-09,Arrest
100458,81870,143357,2026-01-10,Surrender
100459,81870,143358,2025-11-10,Arrest
100460,81870,143359,2025-11-25,Arrest
100461,81870,143360,2026-01-23,Arrest
100462,81871,143362,2024-01-23,Arrest
100463,81871,143363,2024-01-21,Arrest
100464,81872,143364,2025-02-27,Arrest
100465,81872,143365,2025-05-05,Arrest
100466,81873,143366,2024-03-20,Arrest
100467,81873,143368,2024-05-13,Arrest
100468,81873,143369,2024-05-07,Arrest
100469,81874,143370,2025-10-16,Arrest
100470,81876,143372,2025-06-22,Arrest
100471,81877,143373,2025-12-30,Arrest
100472,81878,143374,2026-03-03,Arrest
100473,81878,143375,2026-01-30,Arrest
100474,81879,143376,2025-01-04,Arrest
100475,81879,143377,2025-02-05,Surrender
100476,81880,143378,2023-06-13,Arrest
100477,81880,143379,2023-04-03,Arrest
100478,81881,143380,2022-08-29,Arrest
100479,81881,143381,2022-10-12,Arrest
100480,81882,143382,2022-05-17,Arrest
100481,81882,143383,2022-02-28,Arrest
100482,81882,143384,2022-03-23,Surrender
100483,81883,143385,2023-05-02,Arrest
100484,81883,143387,2023-06-07,Arrest
100485,81884,143388,2026-06-30,Arrest
100486,81884,143390,2026-05-28,Arrest
100487,81884,143391,2026-06-03,Surrender
100488,81885,143392,2025-02-02,Arrest
100489,81885,143393,2025-01-14,Arrest
100490,81886,143395,2026-06-23,Arrest
100491,81886,143396,2026-06-01,Arrest
100492,81888,143399,2024-08-29,Arrest
100493,81888,143400,2024-06-27,Arrest
100494,81889,143403,2025-03-04,Surrender
100495,81890,143404,2023-06-05,Arrest
100496,81891,143406,2024-04-14,Arrest
100497,81892,143407,2025-03-06,Surrender
100498,81894,143409,2025-07-03,Arrest
100499,81895,143412,2025-10-29,Arrest
100500,81896,143413,2023-01-09,Arrest
100501,81898,143415,2025-01-02,Arrest
100502,81899,143416,2026-05-24,Arrest
100503,81900,143417,2024-12-01,Arrest
100504,81900,143418,2024-10-23,Surrender
100505,81901,143420,2025-07-14,Arrest
100506,81905,143426,2024-08-10,Arrest
100507,81907,143428,2025-06-10,Arrest
100508,81908,143429,2026-06-03,Arrest
100509,81909,143431,2024-12-18,Arrest
100510,81909,143432,2024-10-05,Surrender
100511,81910,143433,2023-08-30,Arrest
100512,81910,143434,2023-10-29,Arrest
100513,81911,143436,2024-01-12,Surrender
100514,81913,143440,2024-04-20,Arrest
100515,81913,143441,2024-06-28,Arrest
100516,81914,143442,2025-09-25,Arrest
100517,81915,143443,2023-11-07,Surrender
100518,81915,143444,2023-10-12,Arrest
100519,81916,143445,2022-12-05,Arrest
100520,81916,143446,2022-12-11,Arrest
100521,81917,143447,2022-05-09,Arrest
100522,81918,143449,2024-10-21,Arrest
100523,81919,143450,2022-07-21,Surrender
100524,81921,143454,2024-07-29,Arrest
100525,81922,143455,2022-06-16,Arrest
100526,81923,143457,2022-04-10,Surrender
100527,81923,143458,2022-05-30,Arrest
100528,81923,143459,2022-03-27,Arrest
100529,81924,143460,2024-05-16,Arrest
100530,81924,143461,2024-06-06,Arrest
100531,81925,143462,2026-01-31,Arrest
100532,81926,143464,2024-08-01,Arrest
100533,81926,143465,2024-05-30,Arrest
100534,81926,143466,2024-07-25,Surrender
100535,81928,143469,2024-06-30,Arrest
100536,81930,143471,2026-03-18,Arrest
100537,81931,143472,2022-04-04,Arrest
100538,81931,143473,2022-04-21,Arrest
100539,81932,143474,2022-04-17,Arrest
100540,81933,143476,2022-12-26,Arrest
100541,81934,143477,2024-12-24,Arrest
100542,81934,143478,2024-11-06,Surrender
100543,81935,143479,2026-04-07,Arrest
100544,81936,143480,2026-05-18,Arrest
100545,81937,143483,2025-05-16,Arrest
100546,81938,143484,2024-05-17,Arrest
100547,81938,143485,2024-07-10,Arrest
100548,81939,143486,2025-07-07,Surrender
100549,81940,143487,2026-06-20,Arrest
100550,81942,143491,2026-06-30,Surrender
100551,81943,143492,2022-09-20,Arrest
100552,81944,143494,2022-10-29,Surrender
100553,81945,143495,2025-11-20,Arrest
100554,81945,143496,2025-11-12,Surrender
100555,81945,143497,2025-11-24,Arrest
100556,81946,143498,2025-10-16,Arrest
100557,81947,143500,2025-09-10,Arrest
100558,81947,143501,2025-11-04,Arrest
100559,81948,143502,2024-10-27,Arrest
100560,81949,143504,2023-11-23,Arrest
100561,81950,143505,2023-05-28,Surrender
100562,81950,143506,2023-08-05,Arrest
100563,81950,143507,2023-07-11,Arrest
100564,81951,143508,2023-09-22,Surrender
100565,81951,143509,2023-08-15,Arrest
100566,81953,143512,2025-08-25,Arrest
100567,81954,143513,2025-05-16,Surrender
100568,81955,143514,2026-02-01,Arrest
100569,81955,143516,2026-01-17,Arrest
100570,81956,143517,2023-11-11,Arrest
100571,81958,143520,2025-09-05,Arrest
100572,81958,143521,2025-09-03,Arrest
100573,81959,143522,2023-01-11,Arrest
100574,81961,143526,2025-05-24,Arrest
100575,81961,143527,2025-05-02,Arrest
100576,81962,143528,2025-02-13,Surrender
100577,81963,143529,2025-07-30,Arrest
100578,81963,143530,2025-05-17,Arrest
100579,81964,143531,2023-09-25,Arrest
100580,81965,143532,2026-06-11,Arrest
100581,81966,143533,2024-12-13,Arrest
100582,81967,143534,2025-03-27,Surrender
100583,81967,143536,2025-03-11,Arrest
100584,81968,143537,2026-05-24,Arrest
100585,81970,143540,2022-10-18,Surrender
100586,81971,143541,2026-03-21,Arrest
100587,81971,143542,2026-05-12,Arrest
100588,81972,143543,2023-05-02,Arrest
100589,81973,143545,2023-07-01,Arrest
100590,81974,143546,2023-04-30,Arrest
100591,81975,143547,2025-04-07,Arrest
100592,81975,143548,2025-05-02,Surrender
100593,81976,143549,2024-08-28,Arrest
100594,81976,143550,2024-09-18,Arrest
100595,81977,143552,2026-06-30,Arrest
100596,81977,143553,2026-04-15,Arrest
100597,81980,143557,2026-03-14,Arrest
100598,81981,143558,2026-02-23,Arrest
100599,81982,143560,2024-02-18,Surrender
100600,81983,143561,2022-07-18,Arrest
100601,81984,143562,2024-01-27,Arrest
100602,81985,143563,2024-10-11,Surrender
100603,81987,143565,2026-01-21,Arrest
100604,81987,143566,2026-03-06,Arrest
100605,81988,143567,2024-02-24,Surrender
100606,81989,143568,2022-10-31,Arrest
100607,81990,143569,2023-10-10,Arrest
100608,81991,143570,2023-05-10,Arrest
