"gravity_level","days_since_latest","station_case_volume","crime_type_volume","accused_count","repeat_accused_count","arrest_count","arrest_rate_percent","risk_class_id"
"3","238","943","7018","2","1","1","50","1"
"2","1563","971","8901","1","1","1","100","0"
"5","1094","1009","5051","2","1","1","50","2"
"3","1233","1019","7115","3","0","2","67","1"
"3","1404","1035","7018","2","1","2","100","1"
"3","258","1002","7018","1","1","1","100","1"
"2","764","987","8790","1","1","0","0","0"
"4","1451","994","5816","1","1","1","100","1"
"5","1485","969","5147","1","0","0","0","2"
"3","596","951","7018","2","0","1","50","1"
"3","1380","1017","7042","2","1","1","50","1"
"2","103","1009","8965","1","0","1","100","0"
"4","85","999","5932","1","0","1","100","1"
"5","141","969","5147","1","1","1","100","2"
"3","1045","1001","7042","2","0","0","0","1"
"4","442","1095","5816","3","3","3","100","2"
"5","896","1002","4897","4","4","3","75","2"
"2","1235","1008","8901","2","0","2","100","0"
"4","1171","1019","5932","2","1","1","50","2"
"5","833","995","5051","2","1","1","50","2"
"3","469","1017","7042","2","0","2","100","1"
"4","227","982","5916","1","1","1","100","1"
"2","121","1019","8965","1","1","1","100","0"
"5","269","978","5062","1","1","0","0","2"
"2","1588","1070","8901","2","0","2","100","0"
"5","39","978","5147","1","0","1","100","2"
"2","600","956","8901","2","1","2","100","0"
"3","256","1013","7115","1","1","1","100","1"
"2","384","1005","8965","2","1","1","50","0"
"4","269","1037","5816","2","1","1","50","2"
"5","311","990","5051","1","0","1","100","2"
"4","1475","1001","5816","3","1","3","100","2"
"4","346","992","5932","3","1","2","67","2"
"2","170","964","8901","1","1","1","100","0"
"4","1545","1000","5932","1","1","1","100","1"
"3","1194","1023","7018","3","1","3","100","1"
"4","767","1002","5916","3","1","3","100","2"
"5","110","975","5062","1","0","1","100","2"
"2","881","983","8965","2","1","2","100","0"
"3","847","1047","7018","1","1","0","0","1"
"3","1601","1009","7187","1","0","1","100","1"
"5","1195","980","5062","4","1","2","50","2"
"2","496","992","8790","1","0","1","100","0"
"5","194","1043","5051","2","1","1","50","2"
"3","417","1085","7161","1","1","1","100","1"
"5","166","949","5062","1","0","0","0","2"
"3","1050","992","7018","1","1","0","0","1"
"2","253","951","8901","2","1","2","100","0"
"3","164","1024","7042","1","0","1","100","1"
"4","1332","1023","5816","2","1","1","50","2"
"3","937","1047","7187","1","0","0","0","1"
"5","906","973","5147","2","1","1","50","2"
"3","137","1001","7161","1","1","1","100","1"
"4","539","1013","5816","1","0","1","100","1"
"3","208","1020","7187","2","2","1","50","2"
"2","7","949","8790","1","1","1","100","0"
"5","1312","976","5051","3","2","3","100","2"
"5","979","948","4897","1","0","1","100","2"
"2","684","976","8901","1","0","1","100","0"
"2","778","985","8901","1","1","1","100","0"
"3","598","1040","7018","1","1","0","0","1"
"5","1254","1016","5062","1","0","0","0","2"
"3","827","985","7115","1","0","1","100","0"
"4","1313","1042","5932","2","2","2","100","2"
"3","575","992","7018","3","3","2","67","2"
"3","1220","1013","7161","1","1","1","100","1"
"3","772","940","7042","4","2","2","50","1"
"2","1423","985","8790","4","2","3","75","0"
"3","1388","1000","7115","3","2","1","33","1"
"3","959","1001","7187","1","1","0","0","1"
"3","810","989","7042","1","1","1","100","1"
"3","965","991","7115","1","0","1","100","0"
"2","1475","1043","8790","4","1","1","25","0"
"3","1407","972","7187","2","1","1","50","1"
"4","275","1010","5932","1","1","0","0","2"
"5","307","1024","5051","4","1","3","75","2"
"3","1575","1070","7042","1","0","0","0","0"
"4","971","1043","5916","1","1","1","100","2"
"2","1115","994","8790","1","1","1","100","0"
"3","768","972","7018","1","0","1","100","0"
"4","1332","1020","5816","1","1","0","0","2"
"4","229","969","5916","2","1","2","100","2"
"5","390","984","4897","3","2","3","100","2"
"5","1295","1042","5147","3","1","3","100","2"
"3","625","1095","7042","3","1","2","67","2"
"2","1254","1095","8965","3","2","1","33","1"
"2","658","940","8965","2","1","2","100","0"
"2","381","1035","8901","1","1","0","0","0"
"3","853","1020","7115","1","1","1","100","1"
"5","1516","1019","5062","1","0","1","100","2"
"3","89","1059","7042","2","2","2","100","2"
"3","1474","1000","7042","1","1","1","100","1"
"5","1081","981","4897","2","1","2","100","2"
"4","696","975","5916","1","1","0","0","1"
"2","189","1017","8901","2","0","2","100","0"
"2","1518","943","8965","2","2","2","100","0"
"3","1518","974","7115","4","0","3","75","1"
"2","1565","1008","8901","1","1","1","100","0"
"4","741","1008","5816","1","1","0","0","2"
"4","1137","1008","5916","2","1","1","50","2"
"2","1522","1020","8790","1","0","1","100","0"
"5","1213","964","5051","3","1","1","33","2"
"5","164","1002","5051","1","1","0","0","2"
"3","354","1017","7042","3","0","2","67","1"
"3","833","992","7115","4","2","3","75","2"
"4","646","1040","5816","2","1","0","0","2"
"4","1190","986","5916","1","1","1","100","1"
"2","489","1067","8790","2","2","1","50","1"
"3","1356","951","7115","1","1","1","100","0"
"4","1544","1002","5932","4","2","4","100","2"
"2","530","968","8965","3","1","2","67","0"
"2","661","1037","8790","1","0","1","100","0"
"3","863","1000","7187","1","0","1","100","0"
"4","1155","1000","5916","2","0","2","100","1"
"3","544","1016","7187","4","3","3","75","2"
"3","910","951","7161","2","2","1","50","1"
"5","1050","964","5062","1","0","0","0","2"
"3","912","1032","7115","1","0","1","100","1"
"3","1103","989","7187","3","1","1","33","1"
"3","276","992","7161","3","2","2","67","2"
"2","913","1034","8901","1","0","1","100","0"
"3","174","995","7042","1","0","1","100","1"
"3","120","985","7187","2","0","1","50","0"
"2","104","992","8901","3","2","3","100","1"
"2","284","1067","8790","1","1","1","100","0"
"4","721","1023","5816","4","3","4","100","2"
"3","1055","995","7042","2","0","1","50","1"
"3","681","960","7187","2","1","1","50","1"
"5","655","985","5051","2","2","2","100","2"
"3","89","972","7042","1","1","1","100","1"
"5","745","941","5147","1","1","0","0","2"
"3","1344","1070","7115","2","1","2","100","1"
"5","943","1000","5062","1","1","0","0","2"
"2","720","997","8965","1","0","1","100","0"
"5","1321","986","4897","2","1","2","100","2"
"2","1535","1024","8965","2","1","2","100","0"
"2","131","965","8965","2","0","0","0","0"
"2","334","956","8901","2","2","1","50","0"
"4","918","1040","5816","1","0","1","100","1"
"4","180","985","5816","2","2","1","50","2"
"3","371","956","7042","1","1","1","100","1"
"2","745","984","8790","2","1","1","50","0"
"3","308","1000","7018","2","2","1","50","2"
"3","1242","1030","7042","2","1","1","50","1"
"4","770","1034","5816","2","2","2","100","2"
"3","733","982","7187","1","1","1","100","1"
"3","407","1013","7042","2","1","1","50","1"
"3","395","1016","7187","4","3","2","50","2"
"2","196","1001","8901","1","0","1","100","0"
"4","509","956","5816","2","0","2","100","1"
"3","994","1009","7161","3","0","2","67","0"
"5","384","994","5051","1","1","1","100","2"
"3","407","1037","7115","1","0","1","100","1"
"5","1359","974","5062","1","0","1","100","2"
"3","1049","967","7161","2","1","1","50","1"
"4","768","1009","5932","3","1","1","33","2"
"5","940","956","5147","2","1","1","50","2"
"5","1543","968","5147","1","1","1","100","2"
"2","138","983","8965","2","2","1","50","1"
"2","1600","1095","8965","2","1","2","100","0"
"2","1214","935","8965","3","0","2","67","0"
"2","778","1004","8790","1","1","0","0","0"
"2","154","1023","8790","2","2","1","50","1"
"2","1600","1032","8901","2","1","0","0","1"
"3","1523","1020","7161","2","2","1","50","1"
"4","393","972","5932","1","0","1","100","1"
"3","1223","1097","7018","2","1","2","100","1"
"2","760","985","8790","1","1","1","100","0"
"3","710","1009","7161","1","0","1","100","0"
"3","923","1008","7018","3","1","2","67","1"
"4","1152","1016","5932","3","1","2","67","2"
"4","1077","1047","5932","1","1","1","100","2"
"4","724","1040","5932","1","1","1","100","2"
"3","1333","938","7042","2","0","1","50","0"
"5","427","1001","4897","1","1","1","100","2"
"3","1478","972","7187","1","0","0","0","0"
"5","1226","985","5051","2","1","2","100","2"
"3","273","999","7115","2","0","2","100","1"
"3","897","1048","7187","3","1","2","67","2"
"3","499","983","7018","1","1","0","0","0"
"2","1593","1023","8965","1","1","1","100","0"
"2","1053","1040","8901","4","2","2","50","1"
"4","1321","994","5816","1","0","0","0","1"
"3","18","1017","7042","1","1","1","100","1"
"5","318","1008","5051","2","0","2","100","2"
"3","415","1002","7115","1","1","1","100","1"
"2","697","1000","8965","1","1","1","100","0"
"2","1265","967","8901","3","2","1","33","1"
"3","167","988","7115","2","0","2","100","1"
"3","1241","984","7018","1","1","0","0","0"
"2","255","1020","8901","2","2","1","50","1"
"3","1599","999","7115","1","0","0","0","0"
"3","48","1023","7115","1","1","1","100","1"
"2","446","972","8790","1","0","1","100","0"
"3","1298","985","7187","1","0","0","0","0"
"3","182","1013","7187","2","0","1","50","1"
"4","405","1027","5916","2","0","2","100","2"
"2","1209","975","8965","3","2","1","33","1"
"3","278","949","7115","1","1","0","0","1"
"4","317","1000","5816","1","0","1","100","1"
"5","1489","999","5051","3","2","1","33","2"
"4","650","985","5916","1","1","1","100","1"
"2","416","986","8790","1","1","1","100","0"
"4","719","1027","5816","4","2","3","75","2"
"3","1294","1005","7042","1","0","1","100","0"
"5","1103","985","4897","4","2","3","75","2"
"4","1523","1048","5932","1","0","1","100","1"
"5","389","1034","5062","1","0","1","100","2"
"3","1077","972","7115","1","1","0","0","0"
"3","587","1008","7161","1","1","0","0","1"
"3","1344","1097","7018","2","2","1","50","1"
"5","543","967","5051","2","0","2","100","2"
"2","1237","956","8901","1","1","0","0","0"
"2","387","1027","8790","1","0","1","100","0"
"3","1375","943","7187","1","1","1","100","0"
"2","1462","1034","8965","2","0","2","100","0"
"2","1548","969","8901","2","2","2","100","0"
"2","34","985","8965","4","3","3","75","2"
"5","389","978","5051","1","1","0","0","2"
"2","486","991","8790","1","0","0","0","0"
"4","320","956","5816","1","1","0","0","1"
"2","593","1035","8901","3","1","2","67","1"
"3","943","1001","7187","2","0","2","100","0"
"3","117","1047","7187","1","0","1","100","1"
"3","415","985","7187","1","1","1","100","1"
"4","213","1002","5816","2","0","2","100","2"
"2","411","1017","8965","2","1","2","100","0"
"5","1358","1019","5051","2","1","2","100","2"
"2","979","1000","8790","4","3","3","75","1"
"5","487","988","4897","2","2","1","50","2"
"3","709","1085","7042","1","1","1","100","1"
"3","450","1017","7042","3","2","3","100","2"
"3","1627","975","7042","2","1","2","100","1"
"4","398","1023","5816","1","0","0","0","2"
"2","1603","990","8965","2","1","1","50","0"
"3","1380","1023","7187","1","1","0","0","1"
"5","228","988","5147","1","0","0","0","2"
"3","1057","1001","7042","3","2","3","100","1"
"5","1192","1001","5147","1","1","1","100","2"
"2","1344","1027","8901","3","0","3","100","0"
"2","1093","964","8965","1","0","1","100","0"
"2","668","980","8901","1","0","1","100","0"
"3","1594","1002","7115","2","2","1","50","1"
"2","437","964","8965","3","0","2","67","0"
"2","323","969","8901","1","1","1","100","0"
"5","766","940","5051","1","0","1","100","1"
"3","338","985","7161","1","1","1","100","1"
"3","667","1047","7042","2","0","1","50","1"
"3","1422","940","7115","1","1","1","100","0"
"3","1086","1027","7115","1","0","1","100","0"
"2","661","972","8965","1","0","1","100","0"
"2","680","1037","8965","3","0","3","100","0"
"3","664","1005","7042","2","2","0","0","1"
"5","710","943","5051","2","1","2","100","2"
"2","1374","1085","8901","3","1","2","67","1"
"2","1280","1002","8965","1","0","1","100","0"
"4","424","987","5916","2","1","2","100","2"
"5","419","1085","5051","1","1","1","100","2"
"3","191","990","7115","1","1","0","0","1"
"3","1103","976","7115","2","1","1","50","1"
"3","1048","1023","7115","2","0","2","100","0"
"2","73","1042","8901","2","1","2","100","0"
"3","809","1023","7187","3","2","2","67","2"
"3","770","964","7115","4","2","2","50","2"
"2","1596","1016","8901","3","1","2","67","0"
"3","1107","1048","7161","2","1","2","100","1"
"3","1250","976","7161","1","1","1","100","0"
"2","384","1042","8790","2","2","2","100","0"
"3","411","1020","7161","4","1","3","75","2"
"4","113","943","5932","3","1","3","100","2"
"5","1444","1017","5051","2","1","1","50","2"
"3","66","1043","7115","3","0","2","67","1"
"2","1089","1023","8965","1","1","1","100","0"
"2","465","1047","8790","1","0","1","100","0"
"5","506","1067","5062","1","0","1","100","2"
"5","343","1024","5051","1","1","1","100","2"
"4","1551","1013","5916","1","0","1","100","1"
"4","187","1027","5932","3","1","2","67","2"
"4","612","1013","5916","1","1","0","0","2"
"4","1610","949","5932","1","0","1","100","0"
"2","1449","1005","8901","1","1","1","100","0"
"3","647","1059","7018","1","1","1","100","1"
"5","128","989","5062","2","0","2","100","2"
"3","1331","1097","7042","1","0","0","0","1"
"3","1534","1067","7042","2","1","1","50","1"
"4","133","1032","5916","2","2","1","50","2"
"4","705","938","5932","2","1","2","100","1"
"4","1320","1048","5916","1","0","1","100","1"
"3","1032","960","7161","4","2","3","75","1"
"5","416","1030","5051","3","2","2","67","2"
"5","1388","969","5147","1","1","1","100","2"
"5","1269","1048","5147","1","0","1","100","2"
"2","308","965","8965","1","1","1","100","0"
"3","38","1009","7042","1","0","1","100","1"
"2","756","999","8965","2","2","2","100","0"
"3","1618","941","7187","1","0","0","0","0"
"3","1491","997","7115","1","1","0","0","1"
"2","1133","975","8790","1","1","0","0","0"
"2","780","986","8965","2","0","1","50","0"
"2","555","995","8965","1","1","1","100","0"
"5","1450","987","5051","3","3","3","100","2"
"3","509","1032","7187","2","0","2","100","1"
"5","404","1001","5062","3","2","3","100","2"
"3","406","987","7018","2","0","0","0","1"
"2","1292","1027","8901","1","0","0","0","0"
"2","297","1000","8790","1","0","1","100","0"
"2","56","1042","8901","2","1","1","50","1"
"5","138","1007","5062","1","0","0","0","2"
"2","732","1095","8790","1","1","1","100","0"
"2","904","994","8965","1","0","1","100","0"
"3","1415","1007","7042","1","1","1","100","0"
"4","1458","956","5816","3","2","2","67","2"
"3","394","1059","7187","2","2","2","100","2"
"3","824","1032","7161","1","0","0","0","1"
"5","1233","1047","5062","3","1","2","67","2"
"2","1242","1042","8790","1","0","1","100","0"
"2","1473","1030","8790","3","2","3","100","1"
"2","373","981","8901","1","0","0","0","0"
"3","1235","1095","7187","3","2","3","100","2"
"4","160","1000","5916","1","1","1","100","2"
"2","1055","986","8901","1","0","0","0","0"
"3","1085","975","7018","1","1","1","100","0"
"4","1599","986","5816","1","0","1","100","1"
"4","1304","1035","5816","1","1","0","0","2"
"3","198","971","7042","1","1","0","0","1"
"3","66","986","7187","1","1","0","0","1"
"3","225","1004","7115","1","0","0","0","1"
"3","972","1034","7018","1","1","1","100","1"
"4","1256","1030","5816","4","3","3","75","2"
"5","195","1034","5147","1","0","1","100","2"
"5","1426","999","5147","4","2","3","75","2"
"2","1461","1019","8965","1","0","0","0","0"
"2","858","1017","8965","1","1","1","100","0"
"3","620","999","7018","1","1","1","100","1"
"2","372","1005","8901","1","1","0","0","0"
"3","139","1067","7115","1","1","1","100","1"
"3","870","1009","7115","1","0","0","0","0"
"3","685","1030","7115","2","1","2","100","1"
"3","795","982","7115","2","0","2","100","1"
"4","982","965","5816","1","1","0","0","1"
"5","1510","964","5051","2","1","2","100","2"
"4","1067","1097","5816","2","1","2","100","2"
"4","1409","1016","5816","1","0","1","100","1"
"3","993","986","7187","1","1","1","100","0"
"2","1604","1017","8901","1","0","1","100","0"
"2","258","1023","8790","3","1","3","100","0"
"5","1004","1020","4897","2","2","1","50","2"
"2","356","1024","8790","1","1","1","100","0"
"2","898","1005","8965","3","2","0","0","1"
"4","1102","1027","5932","1","0","1","100","1"
"3","621","1040","7161","3","1","2","67","1"
"2","538","972","8901","2","1","2","100","0"
"4","105","941","5932","3","2","3","100","2"
"3","634","1009","7115","1","1","1","100","1"
"2","980","1042","8901","1","0","1","100","0"
"3","3","1002","7115","1","0","1","100","1"
"5","212","1020","5051","2","2","1","50","2"
"4","371","1020","5932","2","1","2","100","2"
"4","1028","941","5916","2","1","1","50","2"
